,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,140,203,137,1,3,70,2,1,38,1,56,1,3,1,5,2,1,2,68,0,1,0,43,2,0,1,3,0,0,33,0,27,24,0,8,1,5,1,0,3,1,0,0,1,2,0,0,2,0,1
1930-1939,253,220,166,0,0,85,0,1,106,1,75,0,1,1,1,0,0,1,84,0,1,1,71,0,2,0,10,0,0,30,0,31,35,0,8,0,9,0,0,6,2,1,0,0,4,2,1,3,0,0
1940-1949,190,188,122,7,2,67,2,6,70,6,45,5,8,5,9,4,6,3,36,2,5,6,34,7,2,3,36,2,2,22,5,38,21,4,20,5,5,0,2,3,6,1,0,1,3,2,0,0,2,2
1950-1959,251,139,118,9,2,73,9,4,96,6,63,4,4,4,8,5,2,11,42,5,1,1,49,3,2,1,32,2,2,35,2,35,41,2,25,2,6,2,2,2,11,2,5,0,5,1,1,3,1,2
1960-1969,208,149,118,28,29,85,22,35,94,26,80,18,22,29,37,15,17,20,49,20,22,23,51,21,13,17,68,8,13,40,10,42,37,8,39,14,14,6,7,13,19,10,10,1,3,5,0,3,0,1
1970-1979,96,94,86,73,69,58,60,71,30,60,39,54,60,74,56,59,61,45,26,43,47,39,38,32,41,43,42,37,31,22,25,23,33,33,34,23,9,17,21,22,18,19,17,9,5,4,0,1,3,2
1980-1989,88,60,39,81,83,35,77,64,59,77,24,59,46,61,60,63,66,72,16,56,65,46,18,38,43,44,23,42,27,18,34,16,11,24,15,33,17,17,19,14,15,10,13,9,4,3,4,1,3,2
1990-1999,31,20,17,124,111,28,82,67,10,70,17,70,62,64,73,70,61,72,6,55,52,66,13,55,50,44,5,29,38,9,43,7,11,35,11,22,19,26,18,14,4,17,11,13,1,2,4,1,3,0
2000-2009,27,18,10,107,95,9,83,79,8,65,7,64,59,54,41,59,48,54,7,43,46,47,8,56,42,33,4,40,37,8,23,2,7,24,0,15,12,22,23,16,4,6,10,9,2,3,1,2,0,1
2010-2019,29,10,10,106,60,8,82,72,3,58,9,49,32,40,59,45,45,55,4,45,45,46,3,31,33,29,7,28,35,2,30,1,4,20,3,12,9,19,17,6,0,12,6,10,1,3,3,0,3,0
2020-2029,0,0,0,3,0,0,5,0,0,2,0,1,0,1,2,1,2,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Total,1313,1101,823,539,454,518,424,400,514,372,415,325,297,334,351,323,309,335,338,269,285,276,328,247,228,215,230,188,185,219,174,222,224,151,163,129,105,111,110,99,80,78,72,53,30,25,14,16,15,11
