,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,132,248,175,2,2,107,3,2,25,1,72,0,1,0,1,0,1,1,76,1,0,3,58,1,0,1,7,0,1,59,0,49,27,0,17,0,5,0,0,0,2,0,3,1,3,0,0,4,1,0
1930-1939,347,245,171,1,0,112,2,2,143,0,107,2,1,0,4,3,0,0,89,1,3,1,72,0,2,1,14,0,1,49,0,57,48,4,11,3,13,1,1,2,2,1,1,0,8,3,4,3,0,0
1940-1949,349,233,159,7,7,91,1,7,176,6,65,4,5,3,12,5,2,6,67,4,2,4,53,1,3,3,35,1,4,36,2,39,35,2,42,2,7,4,3,4,12,2,5,1,7,3,2,1,3,1
1950-1959,215,138,87,4,7,87,6,6,87,8,83,5,1,1,11,3,4,3,42,2,8,3,39,4,7,1,29,2,3,32,2,40,35,2,34,2,7,2,4,1,28,1,7,1,9,3,0,1,0,0
1960-1969,214,162,124,35,41,139,24,31,79,43,96,27,38,29,22,30,28,29,62,15,23,31,65,25,18,28,68,19,19,60,20,41,51,13,40,11,16,14,13,12,32,11,11,2,9,5,0,6,5,3
1970-1979,141,79,76,89,96,64,77,87,51,80,49,57,74,62,77,70,60,55,42,60,58,50,27,53,58,62,47,51,51,19,43,18,30,37,26,34,22,26,22,30,26,12,24,13,8,10,3,5,8,2
1980-1989,71,43,30,73,66,26,49,66,48,65,20,50,52,54,55,52,47,48,18,42,50,57,15,37,38,36,26,34,23,16,33,17,27,24,7,23,19,24,14,25,9,12,11,13,0,2,1,0,1,1
1990-1999,37,25,28,111,111,30,110,87,8,73,19,74,74,63,56,62,86,66,6,57,73,64,10,52,46,42,15,59,48,14,45,10,6,32,3,29,26,24,20,17,8,14,16,11,0,2,2,1,1,0
2000-2009,20,38,19,150,130,23,134,87,5,82,11,83,92,71,72,88,79,75,8,98,62,65,10,70,56,41,7,60,50,9,50,9,8,49,2,23,21,26,23,27,2,19,9,15,2,0,2,0,3,0
2010-2019,14,9,10,144,80,6,103,90,4,71,5,75,68,71,55,62,64,68,1,54,51,42,6,50,49,39,9,32,47,6,44,5,2,35,3,21,16,34,24,19,0,12,10,10,2,0,1,0,1,0
2020-2029,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total,1540,1220,879,616,540,685,509,465,626,429,527,377,406,355,365,376,371,351,411,334,330,320,355,293,279,254,257,258,247,300,239,285,269,198,185,149,152,155,124,137,121,84,97,67,48,28,15,21,23,7
