,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,0.0,0.0,0.013,0.0,0.006,0.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.0,0.0,0.065,0.174,0.006,0.0,0.213,0.0,0.006,0.0,0.0,0.0,0.039,0.0,0.0,0.058,0.0,0.013,0.0,0.0,0.065,0.0,0.0,0.0,0.058,0.161,0.0,0.0,0.0,0.0,0.0,0.032,0.0,0.0,0.0,0.0
1930-1939,0.0,0.0,0.01,0.0,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.003,0.082,0.207,0.0,0.0,0.17,0.0,0.0,0.007,0.0,0.0,0.036,0.003,0.003,0.069,0.0,0.003,0.0,0.0,0.03,0.003,0.0,0.003,0.043,0.167,0.0,0.0,0.007,0.0,0.003,0.033,0.003,0.0,0.003,0.003
1940-1949,0.002,0.0,0.017,0.0,0.002,0.034,0.002,0.004,0.0,0.0,0.006,0.002,0.0,0.038,0.002,0.0,0.104,0.142,0.002,0.002,0.261,0.004,0.0,0.004,0.002,0.002,0.028,0.006,0.002,0.049,0.006,0.004,0.0,0.002,0.023,0.019,0.004,0.0,0.047,0.13,0.0,0.0,0.002,0.0,0.004,0.03,0.0,0.002,0.002,0.004
1950-1959,0.0,0.002,0.042,0.002,0.004,0.028,0.0,0.0,0.002,0.002,0.004,0.002,0.0,0.06,0.0,0.0,0.078,0.144,0.008,0.0,0.212,0.01,0.0,0.002,0.008,0.002,0.036,0.0,0.002,0.03,0.006,0.004,0.008,0.0,0.042,0.028,0.004,0.004,0.068,0.092,0.002,0.0,0.002,0.004,0.004,0.034,0.008,0.0,0.004,0.006
1960-1969,0.008,0.006,0.022,0.004,0.015,0.035,0.014,0.001,0.011,0.0,0.012,0.005,0.01,0.064,0.006,0.001,0.049,0.088,0.011,0.002,0.139,0.014,0.0,0.011,0.005,0.012,0.016,0.012,0.017,0.041,0.007,0.003,0.031,0.002,0.017,0.044,0.016,0.018,0.053,0.069,0.013,0.002,0.016,0.009,0.008,0.019,0.007,0.017,0.005,0.015
1970-1979,0.011,0.013,0.013,0.013,0.026,0.015,0.026,0.001,0.022,0.003,0.033,0.004,0.014,0.03,0.017,0.0,0.02,0.049,0.037,0.008,0.063,0.031,0.001,0.021,0.014,0.028,0.008,0.026,0.033,0.018,0.008,0.004,0.038,0.01,0.011,0.024,0.035,0.035,0.028,0.035,0.021,0.008,0.034,0.023,0.023,0.011,0.011,0.028,0.001,0.013
1980-1989,0.006,0.021,0.008,0.015,0.036,0.008,0.035,0.003,0.024,0.001,0.035,0.007,0.027,0.023,0.023,0.0,0.02,0.031,0.034,0.005,0.042,0.029,0.001,0.026,0.016,0.029,0.006,0.032,0.039,0.009,0.013,0.002,0.044,0.008,0.009,0.011,0.041,0.038,0.018,0.021,0.023,0.005,0.046,0.027,0.037,0.005,0.012,0.041,0.001,0.005
1990-1999,0.013,0.03,0.002,0.008,0.028,0.007,0.036,0.002,0.022,0.004,0.039,0.008,0.013,0.011,0.029,0.0,0.005,0.018,0.037,0.005,0.019,0.028,0.0,0.023,0.027,0.046,0.008,0.038,0.048,0.004,0.014,0.001,0.06,0.015,0.009,0.009,0.06,0.043,0.007,0.014,0.026,0.007,0.046,0.022,0.034,0.004,0.013,0.05,0.001,0.006
2000-2009,0.014,0.019,0.004,0.016,0.033,0.004,0.045,0.002,0.035,0.0,0.037,0.004,0.016,0.011,0.03,0.0,0.002,0.012,0.031,0.017,0.013,0.022,0.001,0.027,0.02,0.039,0.005,0.048,0.069,0.007,0.013,0.002,0.057,0.008,0.004,0.002,0.077,0.028,0.011,0.008,0.033,0.002,0.039,0.039,0.036,0.001,0.011,0.043,0.0,0.004
2010-2019,0.013,0.04,0.0,0.011,0.044,0.0,0.051,0.0,0.033,0.006,0.05,0.011,0.02,0.002,0.015,0.0,0.007,0.006,0.044,0.011,0.022,0.02,0.0,0.015,0.022,0.02,0.004,0.04,0.07,0.002,0.015,0.0,0.05,0.017,0.002,0.004,0.053,0.04,0.002,0.006,0.031,0.009,0.044,0.029,0.05,0.002,0.02,0.05,0.0,0.0
2020-2029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0
Total,0.006,0.012,0.012,0.006,0.018,0.02,0.019,0.001,0.023,0.001,0.02,0.004,0.009,0.032,0.02,0.0,0.039,0.079,0.019,0.005,0.105,0.014,0.001,0.012,0.01,0.025,0.017,0.019,0.026,0.026,0.007,0.003,0.035,0.006,0.019,0.013,0.045,0.028,0.03,0.064,0.023,0.003,0.021,0.023,0.018,0.015,0.017,0.021,0.002,0.005
