,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,0.049,0.231,0.265,0.0,0.0,0.098,0.004,0.0,0.011,0.0,0.068,0.0,0.004,0.004,0.004,0.0,0.004,0.0,0.098,0.0,0.0,0.004,0.042,0.0,0.0,0.008,0.0,0.0,0.0,0.011,0.0,0.045,0.019,0.0,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.008,0.004,0.004,0.008,0.0,0.0,0.0,0.0,0.0
1930-1939,0.25,0.16,0.125,0.007,0.0,0.097,0.0,0.0,0.056,0.0,0.049,0.014,0.007,0.0,0.0,0.007,0.0,0.0,0.083,0.0,0.0,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.028,0.021,0.007,0.021,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0
1940-1949,0.203,0.2,0.107,0.01,0.005,0.044,0.007,0.002,0.081,0.005,0.055,0.007,0.005,0.003,0.008,0.003,0.003,0.002,0.032,0.007,0.008,0.002,0.025,0.002,0.002,0.007,0.03,0.002,0.0,0.015,0.003,0.02,0.013,0.002,0.029,0.005,0.002,0.008,0.003,0.003,0.008,0.005,0.002,0.0,0.002,0.005,0.0,0.007,0.002,0.0
1950-1959,0.179,0.142,0.116,0.0,0.003,0.072,0.004,0.005,0.064,0.006,0.063,0.005,0.002,0.002,0.01,0.004,0.003,0.002,0.034,0.003,0.002,0.004,0.043,0.002,0.003,0.001,0.048,0.002,0.004,0.034,0.002,0.029,0.028,0.002,0.036,0.002,0.009,0.003,0.0,0.002,0.01,0.002,0.003,0.0,0.001,0.0,0.001,0.002,0.002,0.002
1960-1969,0.113,0.097,0.075,0.025,0.014,0.053,0.025,0.017,0.038,0.014,0.042,0.017,0.022,0.024,0.016,0.018,0.01,0.016,0.033,0.008,0.011,0.011,0.03,0.013,0.009,0.015,0.042,0.009,0.006,0.025,0.01,0.023,0.019,0.008,0.022,0.009,0.009,0.004,0.006,0.002,0.017,0.006,0.005,0.003,0.004,0.001,0.001,0.004,0.001,0.0
1970-1979,0.059,0.046,0.036,0.036,0.046,0.03,0.036,0.027,0.021,0.034,0.027,0.031,0.031,0.03,0.032,0.025,0.028,0.028,0.021,0.025,0.016,0.021,0.012,0.025,0.016,0.025,0.035,0.018,0.018,0.009,0.018,0.01,0.016,0.012,0.015,0.014,0.008,0.007,0.007,0.014,0.008,0.007,0.01,0.006,0.0,0.001,0.003,0.001,0.001,0.001
1980-1989,0.018,0.024,0.025,0.056,0.042,0.015,0.042,0.046,0.008,0.044,0.013,0.035,0.03,0.04,0.035,0.033,0.037,0.028,0.017,0.038,0.031,0.027,0.011,0.024,0.016,0.024,0.008,0.029,0.018,0.011,0.018,0.008,0.013,0.027,0.006,0.021,0.013,0.008,0.013,0.012,0.004,0.011,0.008,0.006,0.0,0.001,0.001,0.002,0.001,0.0
1990-1999,0.016,0.018,0.014,0.051,0.065,0.02,0.053,0.047,0.005,0.045,0.012,0.04,0.041,0.032,0.03,0.037,0.04,0.043,0.006,0.036,0.042,0.032,0.007,0.023,0.015,0.02,0.007,0.018,0.019,0.004,0.019,0.005,0.01,0.019,0.005,0.015,0.009,0.015,0.011,0.011,0.001,0.013,0.003,0.006,0.001,0.002,0.005,0.002,0.004,0.0
2000-2009,0.014,0.006,0.008,0.071,0.062,0.012,0.048,0.063,0.005,0.045,0.005,0.044,0.036,0.043,0.032,0.035,0.039,0.027,0.0,0.03,0.029,0.035,0.002,0.038,0.032,0.028,0.004,0.027,0.029,0.004,0.027,0.004,0.003,0.021,0.003,0.011,0.013,0.01,0.019,0.013,0.0,0.01,0.004,0.005,0.0,0.002,0.002,0.001,0.001,0.0
2010-2019,0.014,0.006,0.004,0.08,0.039,0.004,0.053,0.051,0.014,0.051,0.006,0.039,0.035,0.037,0.037,0.041,0.047,0.033,0.0,0.041,0.031,0.027,0.002,0.037,0.041,0.027,0.002,0.023,0.023,0.0,0.025,0.0,0.004,0.019,0.002,0.014,0.021,0.01,0.008,0.012,0.002,0.016,0.004,0.008,0.0,0.002,0.004,0.0,0.0,0.0
2020-2029,0.0,0.0,0.0,0.0,0.0,0.0,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.0,0.0,0.111,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total,0.078,0.071,0.056,0.037,0.033,0.037,0.032,0.03,0.028,0.028,0.03,0.026,0.025,0.026,0.024,0.023,0.024,0.021,0.023,0.022,0.02,0.019,0.019,0.019,0.015,0.018,0.024,0.016,0.014,0.014,0.014,0.015,0.015,0.013,0.015,0.011,0.01,0.007,0.008,0.008,0.007,0.008,0.005,0.004,0.001,0.001,0.002,0.002,0.001,0.0
