,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,13,61,70,0,0,26,1,0,3,0,18,0,1,1,1,0,1,0,26,0,0,1,11,0,0,2,0,0,0,3,0,12,5,0,1,1,0,0,0,0,0,2,1,1,2,0,0,0,0,0
1930-1939,36,23,18,1,0,14,0,0,8,0,7,2,1,0,0,1,0,0,12,0,0,0,5,0,0,0,0,0,0,3,0,4,3,1,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1940-1949,121,119,64,6,3,26,4,1,48,3,33,4,3,2,5,2,2,1,19,4,5,1,15,1,1,4,18,1,0,9,2,12,8,1,17,3,1,5,2,2,5,3,1,0,1,3,0,4,1,0
1950-1959,228,181,148,0,4,92,5,7,82,8,80,6,3,3,13,5,4,3,44,4,3,5,55,2,4,1,61,3,5,43,3,37,36,3,46,3,11,4,0,2,13,3,4,0,1,0,1,3,2,3
1960-1969,180,154,119,39,22,85,40,27,60,22,67,27,35,38,25,29,16,25,53,13,18,17,47,21,14,24,67,14,9,40,16,37,30,13,35,15,14,6,9,3,27,9,8,5,6,1,1,6,2,0
1970-1979,97,76,59,59,75,50,60,45,34,56,45,51,51,50,52,42,46,46,35,41,27,34,20,41,26,41,57,30,30,15,30,16,27,19,24,23,14,11,11,23,13,11,16,10,0,1,5,1,1,1
1980-1989,26,34,35,79,60,21,60,65,12,62,18,50,43,57,49,47,53,40,24,54,44,38,16,34,22,34,12,41,26,16,26,11,18,38,8,29,18,12,18,17,6,15,11,8,0,1,2,3,1,0
1990-1999,16,18,14,50,64,20,52,46,5,44,12,39,40,31,29,36,39,42,6,35,41,31,7,23,15,20,7,18,19,4,19,5,10,19,5,15,9,15,11,11,1,13,3,6,1,2,5,2,4,0
2000-2009,16,7,9,79,69,13,54,71,6,50,6,49,40,48,36,39,44,30,0,34,33,39,2,43,36,31,5,30,32,4,30,4,3,23,3,12,15,11,21,14,0,11,5,6,0,2,2,1,1,0
2010-2019,7,3,2,39,19,2,26,25,7,25,3,19,17,18,18,20,23,16,0,20,15,13,1,18,20,13,1,11,11,0,12,0,2,9,1,7,10,5,4,6,1,8,2,4,0,1,2,0,0,0
2020-2029,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Total,740,676,538,352,316,349,304,287,265,270,289,247,234,248,228,221,228,203,220,205,186,179,179,184,140,170,228,148,132,137,138,139,142,126,143,108,92,69,77,78,67,76,51,40,12,11,18,20,12,4
