,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,33,27,25,0,0,5,0,0,10,0,9,0,1,0,1,0,0,0,9,0,0,0,9,0,0,0,0,0,0,6,0,5,10,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
1930-1939,52,63,51,0,0,23,1,2,25,0,13,0,0,1,0,1,0,1,21,0,0,0,10,0,0,2,1,0,0,11,0,10,9,0,3,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
1940-1949,123,67,61,2,0,18,1,1,49,1,22,1,1,0,1,3,3,2,23,1,2,0,16,0,0,2,9,1,1,13,0,14,11,0,8,1,3,0,0,1,2,1,1,0,2,2,0,1,0,0
1950-1959,106,72,46,2,4,30,1,1,39,0,34,0,2,2,4,0,2,2,15,1,5,2,14,1,1,1,14,0,4,18,1,17,21,0,21,0,3,4,1,0,3,0,1,0,2,0,1,2,0,0
1960-1969,139,88,69,16,31,64,17,16,49,17,53,14,15,18,11,12,12,8,41,12,14,9,35,11,13,11,44,6,5,16,6,19,17,10,22,8,7,7,4,2,15,2,5,2,3,1,0,5,0,1
1970-1979,89,69,50,50,54,43,47,48,29,40,39,37,37,50,52,37,47,32,25,40,44,32,21,31,30,30,34,24,20,11,19,15,15,20,19,15,12,15,19,14,19,11,5,11,5,2,4,2,1,0
1980-1989,63,47,31,62,65,34,59,68,30,61,27,53,54,57,51,48,53,56,13,44,44,41,12,36,34,39,16,34,24,9,32,7,13,40,12,9,19,18,22,12,8,8,10,7,3,5,1,1,2,0
1990-1999,18,17,13,57,57,11,46,44,5,48,7,34,27,41,35,36,37,33,4,44,27,21,7,21,25,22,9,28,26,8,29,4,9,12,2,12,13,12,8,14,6,5,8,7,1,2,4,1,0,0
2000-2009,11,10,7,64,47,9,57,32,2,36,9,37,27,23,26,40,31,30,6,32,18,32,3,29,27,22,2,25,17,4,16,1,3,13,3,12,11,9,13,7,3,14,3,2,2,2,0,0,1,0
2010-2019,12,3,3,29,27,1,38,24,4,27,1,28,24,22,24,22,27,27,1,11,11,16,0,18,17,8,2,8,12,2,22,1,1,11,0,7,8,11,6,9,0,6,6,5,0,0,3,0,0,0
2020-2029,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Total,646,463,356,284,286,238,267,236,242,230,214,204,188,215,205,199,212,191,158,186,165,154,127,148,148,137,131,127,109,98,125,93,109,106,92,64,76,78,73,59,57,47,39,34,21,14,13,13,5,2
