,0,1,2,3,4
1920-1929,1747,1306,4893,1109,8615
1930-1939,2149,2109,8240,1499,9911
1940-1949,2333,1968,6065,1790,7966
1950-1959,3164,2569,7227,2379,7038
1960-1969,5121,4839,8062,6019,7998
1970-1979,7350,7150,6410,9786,6910
1980-1989,8186,8158,5578,9282,4569
1990-1999,8223,10254,3746,8634,3521
2000-2009,6574,9850,2652,7174,2282
2010-2019,5547,8200,2145,6852,1668
2020-2029,60,198,62,175,27
Total,50454,56601,55080,54699,60505
