,0,1,2,3,4
1920-1929,0.098,0.089,0.228,0.072,0.513
1930-1939,0.087,0.077,0.372,0.09,0.373
1940-1949,0.117,0.086,0.329,0.094,0.374
1950-1959,0.147,0.116,0.302,0.104,0.331
1960-1969,0.168,0.144,0.237,0.197,0.254
1970-1979,0.188,0.194,0.177,0.261,0.18
1980-1989,0.226,0.247,0.135,0.265,0.128
1990-1999,0.246,0.278,0.118,0.247,0.111
2000-2009,0.239,0.319,0.095,0.274,0.074
2010-2019,0.244,0.336,0.086,0.258,0.076
2020-2029,0.05,0.337,0.122,0.337,0.155
Total,0.191,0.203,0.191,0.212,0.204
