,0,1,2,3,4
1920-1929,0.313,0.089,0.435,0.09,0.074
1930-1939,0.294,0.078,0.433,0.106,0.089
1940-1949,0.353,0.083,0.378,0.105,0.081
1950-1959,0.342,0.112,0.315,0.128,0.103
1960-1969,0.247,0.128,0.257,0.169,0.198
1970-1979,0.172,0.187,0.178,0.198,0.266
1980-1989,0.145,0.219,0.119,0.242,0.276
1990-1999,0.102,0.286,0.11,0.255,0.247
2000-2009,0.091,0.352,0.083,0.232,0.241
2010-2019,0.084,0.318,0.071,0.278,0.248
2020-2029,0.025,0.335,0.066,0.178,0.396
Total,0.197,0.199,0.222,0.18,0.202
