,0,1,2,3,4
1920-1929,1914,1694,5890,1458,10503
1930-1939,2719,2607,10703,1978,12323
1940-1949,3472,2787,10553,2600,10768
1950-1959,3069,2617,6948,2734,6542
1960-1969,6212,6176,9575,7749,8626
1970-1979,9177,9207,7839,12589,7217
1980-1989,6708,7327,4981,8338,3616
1990-1999,9730,11175,3703,8355,3949
2000-2009,9467,15014,3343,10258,3201
2010-2019,6996,11780,2517,8715,2195
2020-2029,26,24,0,40,6
Total,59490,70408,66052,64814,68946
