,0,1,2,3,4
1920-1929,0.274,0.079,0.489,0.089,0.068
1930-1939,0.353,0.086,0.406,0.09,0.065
1940-1949,0.35,0.092,0.357,0.115,0.086
1950-1959,0.317,0.119,0.299,0.14,0.125
1960-1969,0.25,0.161,0.225,0.162,0.202
1970-1979,0.17,0.2,0.157,0.199,0.274
1980-1989,0.161,0.237,0.117,0.217,0.269
1990-1999,0.1,0.303,0.107,0.264,0.226
2000-2009,0.081,0.364,0.078,0.229,0.248
2010-2019,0.078,0.366,0.068,0.217,0.271
2020-2029,0.0,0.25,0.062,0.271,0.417
Total,0.194,0.205,0.215,0.181,0.205
