,0,1,2,3,4
1920-1929,0.0,0.525,0.475,0.0,0.0
1930-1939,0.0,0.5,0.5,0.0,0.0
1940-1949,0.108,0.4,0.233,0.15,0.108
1950-1959,0.047,0.451,0.448,0.041,0.013
1960-1969,0.202,0.302,0.28,0.113,0.103
1970-1979,0.33,0.14,0.116,0.192,0.222
1980-1989,0.295,0.085,0.094,0.233,0.293
1990-1999,0.264,0.046,0.055,0.265,0.37
2000-2009,0.248,0.037,0.031,0.221,0.464
2010-2019,0.252,0.018,0.039,0.205,0.486
2020-2029,0.286,0.036,0.036,0.179,0.464
Total,0.185,0.231,0.21,0.145,0.229
