,0,1,2,3,4
1920-1929,0.0,0.525,0.475,0.0,0.0
1930-1939,0.0,0.5,0.5,0.0,0.0
1940-1949,0.108,0.4,0.233,0.108,0.15
1950-1959,0.013,0.451,0.448,0.047,0.041
1960-1969,0.103,0.302,0.28,0.202,0.113
1970-1979,0.222,0.14,0.116,0.33,0.192
1980-1989,0.293,0.085,0.094,0.295,0.233
1990-1999,0.37,0.046,0.055,0.264,0.265
2000-2009,0.464,0.037,0.031,0.248,0.221
2010-2019,0.486,0.018,0.039,0.252,0.205
2020-2029,0.464,0.036,0.036,0.286,0.179
Total,0.361,0.081,0.082,0.259,0.217
