,0,1,2,3,4
1920-1929,16,1981,947,16,30
1930-1939,11,2098,1678,21,35
1940-1949,81,1952,1585,94,97
1950-1959,76,1737,1700,129,167
1960-1969,558,1990,1786,856,673
1970-1979,1324,1213,974,1996,1437
1980-1989,1357,535,553,1534,1285
1990-1999,1665,262,308,1207,1397
2000-2009,2232,163,201,1144,1219
2010-2019,1901,80,147,953,944
2020-2029,34,2,0,17,11
Total,9255,12013,9879,7967,7295
