,0,1,2,3,4
1920-1929,0.304,0.174,0.0,0.0,0.522
1930-1939,0.5,0.0,0.2,0.0,0.3
1940-1949,0.301,0.239,0.141,0.012,0.307
1950-1959,0.247,0.193,0.24,0.007,0.313
1960-1969,0.147,0.236,0.303,0.008,0.306
1970-1979,0.041,0.272,0.38,0.002,0.305
1980-1989,0.017,0.317,0.37,0.003,0.293
1990-1999,0.003,0.371,0.334,0.001,0.291
2000-2009,0.002,0.431,0.304,0.002,0.261
2010-2019,0.003,0.407,0.331,0.0,0.259
2020-2029,0.0,0.37,0.37,0.0,0.259
Total,0.142,0.274,0.27,0.003,0.311
