,0,1,2,3,4,5,6,7,8,9
1920-1929,4,5,4,0,0,1,3,0,1,0
1930-1939,16,1,5,1,3,2,6,0,4,1
1940-1949,61,8,15,1,21,11,19,0,38,3
1950-1959,59,13,21,0,12,22,16,0,29,4
1960-1969,85,124,118,1,102,117,112,2,120,5
1970-1979,64,294,291,0,254,298,248,9,246,4
1980-1989,19,226,222,0,245,169,183,3,165,4
1990-1999,12,356,310,0,290,193,295,6,218,2
2000-2009,4,459,420,0,332,221,271,2,218,0
2010-2019,2,394,356,0,261,160,206,1,176,0
2020-2029,0,1,2,0,0,2,0,0,0,0
Total,326,1881,1764,3,1520,1196,1359,23,1215,23
