,0,1,2,3,4
1920-1929,0.639,0.003,0.018,0.327,0.013
1930-1939,0.471,0.004,0.032,0.483,0.01
1940-1949,0.459,0.02,0.035,0.46,0.026
1950-1959,0.422,0.022,0.075,0.449,0.033
1960-1969,0.313,0.106,0.169,0.307,0.105
1970-1979,0.164,0.22,0.27,0.133,0.214
1980-1989,0.106,0.251,0.282,0.121,0.24
1990-1999,0.06,0.319,0.274,0.048,0.299
2000-2009,0.041,0.36,0.282,0.034,0.283
2010-2019,0.023,0.384,0.297,0.02,0.275
2020-2029,0.0,0.2,0.8,0.0,0.0
Total,0.245,0.172,0.23,0.217,0.136
