,0,1,2,3,4
1920-1929,87,2,6,58,2
1930-1939,173,2,9,119,2
1940-1949,211,8,15,228,9
1950-1959,206,11,32,233,18
1960-1969,365,88,173,288,88
1970-1979,260,289,403,195,268
1980-1989,133,376,432,160,393
1990-1999,59,298,265,50,285
2000-2009,32,300,235,30,233
2010-2019,8,180,170,20,167
2020-2029,0,3,2,0,5
Total,1534,1557,1742,1381,1470
