,0,1,2,3,4
1920-1929,0.02,0.014,0.342,0.62,0.003
1930-1939,0.024,0.011,0.45,0.511,0.004
1940-1949,0.039,0.031,0.414,0.493,0.022
1950-1959,0.055,0.037,0.438,0.45,0.02
1960-1969,0.155,0.106,0.289,0.345,0.104
1970-1979,0.259,0.205,0.135,0.186,0.215
1980-1989,0.277,0.257,0.096,0.11,0.261
1990-1999,0.288,0.284,0.06,0.054,0.314
2000-2009,0.28,0.293,0.037,0.035,0.355
2010-2019,0.287,0.287,0.041,0.021,0.365
2020-2029,0.283,0.283,0.031,0.039,0.362
Total,0.179,0.164,0.212,0.26,0.184
