,0,1,2,3,4
1920-1929,2913,16,94,1606,67
1930-1939,2597,20,121,2284,58
1940-1949,2950,131,235,2477,186
1950-1959,2515,109,307,2448,206
1960-1969,3130,946,1406,2623,958
1970-1979,2078,2404,2896,1511,2288
1980-1989,1147,2722,2897,998,2681
1990-1999,570,3318,3042,635,2997
2000-2009,395,3999,3153,416,3293
2010-2019,179,3163,2488,354,2490
2020-2029,5,46,36,4,36
Total,18479,16874,16675,15356,15260
