,0,1,2,3,4
1920-1929,8530,2599,14303,2275,2981
1930-1939,13699,3600,15268,2982,3896
1940-1949,12739,3856,14527,3766,4252
1950-1959,12482,4361,12542,4605,5220
1960-1969,14946,9066,15315,11648,9477
1970-1979,12532,14443,12878,17558,14019
1980-1989,8213,12020,7572,13659,12474
1990-1999,5841,13489,5613,11653,13441
2000-2009,5428,15739,4535,12349,13124
2010-2019,4039,13647,3322,9837,10585
2020-2029,58,242,63,165,113
Total,98507,93062,105938,90497,89582
