,0,1,2,3,4
1920-1929,0.348,0.096,0.358,0.153,0.044
1930-1939,0.39,0.106,0.298,0.135,0.071
1940-1949,0.261,0.162,0.355,0.115,0.107
1950-1959,0.298,0.117,0.296,0.161,0.128
1960-1969,0.232,0.162,0.233,0.232,0.14
1970-1979,0.164,0.203,0.158,0.284,0.191
1980-1989,0.14,0.245,0.123,0.267,0.224
1990-1999,0.114,0.281,0.102,0.252,0.251
2000-2009,0.094,0.326,0.083,0.239,0.258
2010-2019,0.096,0.337,0.073,0.251,0.243
2020-2029,0.078,0.349,0.096,0.31,0.167
Total,0.127,0.277,0.115,0.25,0.231
