,0,1,2,3,4
1920-1929,0,3151,596,7,13
1930-1939,2,2790,608,10,14
1940-1949,0,2806,554,15,19
1950-1959,2,2362,831,25,8
1960-1969,2,2632,1167,75,39
1970-1979,0,1654,572,56,48
1980-1989,0,917,403,55,25
1990-1999,1,482,304,25,21
2000-2009,1,365,213,20,16
2010-2019,1,159,71,15,8
2020-2029,0,4,1,0,1
Total,9,17322,5320,303,212
