,0,1,2,3,4
1920-1929,0.0,0.836,0.158,0.002,0.003
1930-1939,0.001,0.815,0.178,0.003,0.004
1940-1949,0.0,0.827,0.163,0.004,0.006
1950-1959,0.001,0.732,0.257,0.008,0.002
1960-1969,0.001,0.672,0.298,0.019,0.01
1970-1979,0.0,0.71,0.245,0.024,0.021
1980-1989,0.0,0.655,0.288,0.039,0.018
1990-1999,0.001,0.579,0.365,0.03,0.025
2000-2009,0.002,0.593,0.346,0.033,0.026
2010-2019,0.004,0.626,0.28,0.059,0.031
2020-2029,0.0,0.667,0.167,0.0,0.167
Total,0.001,0.701,0.25,0.02,0.028
