,0,1,2,3,4
1920-1929,0.258,0.242,0.0,0.194,0.306
1930-1939,0.094,0.49,0.0,0.167,0.25
1940-1949,0.176,0.399,0.043,0.182,0.2
1950-1959,0.129,0.341,0.05,0.197,0.283
1960-1969,0.234,0.131,0.021,0.342,0.272
1970-1979,0.269,0.039,0.007,0.398,0.287
1980-1989,0.323,0.014,0.002,0.357,0.303
1990-1999,0.39,0.005,0.001,0.28,0.325
2000-2009,0.486,0.002,0.0,0.248,0.264
2010-2019,0.502,0.001,0.0,0.249,0.248
2020-2029,0.557,0.0,0.0,0.279,0.164
Total,0.364,0.041,0.006,0.307,0.283
