,0,1,2,3,4
1920-1929,16,15,0,12,19
1930-1939,9,47,0,16,24
1940-1949,81,184,20,84,92
1950-1959,74,196,29,113,163
1960-1969,556,311,50,815,648
1970-1979,1324,191,34,1959,1410
1980-1989,1357,60,9,1499,1274
1990-1999,1664,22,3,1195,1386
2000-2009,2231,8,2,1137,1214
2010-2019,1900,3,1,945,939
2020-2029,34,0,0,17,10
Total,9246,1037,148,7792,7179
