,0,1,2,3,4
1920-1929,0.194,0.242,0.0,0.306,0.258
1930-1939,0.167,0.49,0.0,0.25,0.094
1940-1949,0.182,0.399,0.043,0.2,0.176
1950-1959,0.197,0.341,0.05,0.283,0.129
1960-1969,0.342,0.131,0.021,0.272,0.234
1970-1979,0.398,0.039,0.007,0.287,0.269
1980-1989,0.357,0.014,0.002,0.303,0.323
1990-1999,0.28,0.005,0.001,0.325,0.39
2000-2009,0.248,0.002,0.0,0.264,0.486
2010-2019,0.249,0.001,0.0,0.248,0.502
2020-2029,0.279,0.0,0.0,0.164,0.557
Total,0.263,0.151,0.011,0.264,0.311
