,0,1,2,3,4
1920-1929,0,0,0,0,0
1930-1939,0,0,0,0,0
1940-1949,13,8,0,13,18
1950-1959,4,11,4,13,12
1960-1969,81,25,8,151,82
1970-1979,338,32,14,498,286
1980-1989,721,24,5,714,572
1990-1999,1374,14,7,970,978
2000-2009,1787,6,2,945,845
2010-2019,1273,1,0,654,534
2020-2029,13,0,0,8,5
Total,5604,121,40,3966,3332
