,0,1,2,3,4
1920-1929,0.0,0.0,0.0,1.0,0.0
1930-1939,0.0,0.5,0.0,0.5,0.0
1940-1949,,,,,
1950-1959,0.0,0.667,0.0,0.0,0.333
1960-1969,0.012,0.581,0.178,0.05,0.178
1970-1979,0.031,0.399,0.269,0.065,0.236
1980-1989,0.071,0.311,0.274,0.09,0.253
1990-1999,0.234,0.203,0.194,0.206,0.163
2000-2009,0.471,0.034,0.013,0.394,0.088
2010-2019,0.547,0.013,0.016,0.317,0.107
2020-2029,0.833,0.0,0.0,0.167,0.0
Total,0.216,0.255,0.171,0.18,0.178
