,0,1,2,3,4,5,6,7,8,9
1920-1929,132,0,1,0,6,0,0,0,55,44
1930-1939,40,0,0,0,6,0,0,0,26,21
1940-1949,189,0,0,0,11,1,0,1,69,50
1950-1959,336,0,2,1,36,0,0,0,226,141
1960-1969,277,0,1,0,42,2,0,0,195,144
1970-1979,140,0,0,0,29,0,1,0,89,88
1980-1989,70,0,0,0,13,0,0,0,59,52
1990-1999,29,1,1,0,13,0,0,0,35,25
2000-2009,15,0,1,0,9,0,0,0,16,12
2010-2019,5,0,0,0,1,0,0,0,6,0
2020-2029,0,0,0,0,0,0,0,0,1,2
Total,1233,1,6,1,166,3,1,1,777,579
