,0,1,2,3,4,5,6,7,8,9
1920-1929,,,,,,,,,,
1930-1939,,,,,,,,,,
1940-1949,,,,,,,,,,
1950-1959,,,,,,,,,,
1960-1969,0.269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269,0.462
1970-1979,0.486,0.0,0.0,0.0,0.059,0.005,0.0,0.0,0.25,0.2
1980-1989,0.422,0.0,0.006,0.0,0.065,0.0,0.0,0.0,0.305,0.201
1990-1999,0.382,0.0,0.0,0.0,0.067,0.0,0.0,0.0,0.281,0.27
2000-2009,0.317,0.0,0.0,0.0,0.159,0.0,0.012,0.0,0.341,0.171
2010-2019,0.281,0.0,0.0,0.0,0.031,0.0,0.0,0.0,0.281,0.406
2020-2029,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total,0.451,0.0,0.001,0.0,0.054,0.001,0.002,0.0,0.247,0.244
