,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930-1939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950-1959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960-1969,0.021,0.0,0.0,0.021,0.021,0.011,0.0,0.074,0.021,0.043,0.011,0.021,0.053,0.064,0.011,0.011,0.032,0.021,0.0,0.032,0.011,0.011,0.021,0.0,0.074,0.011,0.0,0.011,0.021,0.011,0.011,0.0,0.043,0.011,0.032,0.011,0.0,0.011,0.0,0.074,0.0,0.0,0.011,0.021,0.011,0.011,0.053,0.043,0.011,0.011
1970-1979,0.0,0.0,0.0,0.036,0.0,0.0,0.004,0.088,0.052,0.02,0.02,0.004,0.04,0.02,0.004,0.028,0.004,0.052,0.004,0.012,0.008,0.0,0.072,0.012,0.044,0.008,0.016,0.008,0.04,0.016,0.024,0.008,0.036,0.0,0.032,0.02,0.0,0.028,0.044,0.04,0.004,0.0,0.004,0.012,0.012,0.02,0.06,0.02,0.02,0.008
1980-1989,0.006,0.01,0.012,0.028,0.004,0.002,0.006,0.064,0.064,0.026,0.04,0.016,0.032,0.032,0.014,0.016,0.028,0.03,0.006,0.028,0.022,0.014,0.028,0.012,0.044,0.004,0.016,0.004,0.042,0.018,0.016,0.004,0.026,0.004,0.022,0.022,0.004,0.026,0.018,0.026,0.008,0.0,0.012,0.018,0.026,0.014,0.056,0.012,0.016,0.008
1990-1999,0.031,0.014,0.017,0.024,0.002,0.003,0.014,0.022,0.031,0.024,0.063,0.024,0.02,0.027,0.013,0.033,0.013,0.019,0.006,0.022,0.022,0.063,0.006,0.011,0.03,0.003,0.057,0.003,0.02,0.036,0.013,0.011,0.016,0.014,0.024,0.019,0.014,0.019,0.02,0.014,0.031,0.003,0.011,0.02,0.019,0.038,0.013,0.011,0.008,0.009
2000-2009,0.065,0.041,0.02,0.043,0.009,0.002,0.009,0.0,0.007,0.018,0.067,0.014,0.004,0.013,0.022,0.009,0.014,0.002,0.014,0.032,0.025,0.119,0.004,0.014,0.007,0.004,0.133,0.002,0.007,0.025,0.005,0.004,0.004,0.018,0.004,0.011,0.032,0.005,0.016,0.004,0.054,0.004,0.002,0.005,0.009,0.023,0.007,0.02,0.022,0.005
2010-2019,0.067,0.03,0.029,0.016,0.004,0.007,0.014,0.0,0.007,0.003,0.1,0.019,0.003,0.008,0.023,0.0,0.01,0.0,0.012,0.044,0.015,0.147,0.004,0.011,0.0,0.003,0.189,0.001,0.004,0.033,0.003,0.005,0.001,0.026,0.0,0.015,0.022,0.003,0.014,0.0,0.051,0.003,0.005,0.007,0.014,0.01,0.001,0.012,0.001,0.004
2020-2029,0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077,0.0,0.0,0.0,0.077,0.0,0.0,0.0,0.0,0.0,0.077,0.231,0.0,0.0,0.0,0.0,0.308,0.0,0.0,0.0,0.0,0.0,0.0,0.077,0.0,0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total,0.038,0.014,0.011,0.024,0.006,0.003,0.007,0.035,0.026,0.019,0.054,0.014,0.022,0.023,0.023,0.014,0.014,0.018,0.006,0.024,0.026,0.083,0.019,0.009,0.028,0.005,0.103,0.004,0.019,0.02,0.01,0.005,0.018,0.021,0.016,0.025,0.01,0.013,0.016,0.023,0.021,0.001,0.006,0.012,0.013,0.016,0.027,0.017,0.011,0.007
