,0,1,2,3,4
1920-1929,0,0,0,5,4
1930-1939,0,1,1,6,2
1940-1949,0,0,0,1,0
1950-1959,0,0,0,4,1
1960-1969,21,49,16,74,61
1970-1979,33,34,12,57,28
1980-1989,159,90,36,125,79
1990-1999,512,141,107,210,159
2000-2009,928,77,71,317,180
2010-2019,1615,93,107,318,212
2020-2029,45,3,3,8,8
Total,3313,488,353,1125,734
