,0,1,2,3,4
1920-1929,0.333,0.0,0.667,0.0,0.0
1930-1939,0.3,0.0,0.7,0.0,0.0
1940-1949,0.0,0.0,1.0,0.0,0.0
1950-1959,0.444,0.111,0.444,0.0,0.0
1960-1969,0.138,0.229,0.613,0.013,0.007
1970-1979,0.175,0.39,0.405,0.019,0.011
1980-1989,0.231,0.425,0.262,0.046,0.037
1990-1999,0.326,0.222,0.16,0.153,0.14
2000-2009,0.334,0.031,0.042,0.311,0.281
2010-2019,0.259,0.024,0.015,0.351,0.351
2020-2029,0.328,0.03,0.0,0.343,0.299
