,0,1,2,3,4
1920-1929,0.0,0.656,0.344,0.0,0.0
1930-1939,,,,,
1940-1949,,,,,
1950-1959,0.027,0.644,0.233,0.068,0.027
1960-1969,0.064,0.481,0.173,0.14,0.142
1970-1979,0.077,0.296,0.247,0.171,0.208
1980-1989,0.099,0.2,0.275,0.194,0.232
1990-1999,0.191,0.174,0.187,0.27,0.179
2000-2009,0.305,0.108,0.12,0.309,0.159
2010-2019,0.403,0.077,0.123,0.237,0.16
2020-2029,0.079,0.021,0.229,0.214,0.457
Total,0.138,0.295,0.215,0.178,0.174
