,0,1,2,3,4
1920-1929,0.5,0.0,0.05,0.45,0.0
1930-1939,0.357,0.0,0.048,0.595,0.0
1940-1949,0.367,0.158,0.15,0.258,0.067
1950-1959,0.451,0.019,0.06,0.429,0.041
1960-1969,0.325,0.128,0.188,0.254,0.104
1970-1979,0.15,0.222,0.3,0.121,0.208
1980-1989,0.09,0.278,0.293,0.091,0.248
1990-1999,0.05,0.325,0.308,0.051,0.265
2000-2009,0.037,0.369,0.284,0.031,0.279
2010-2019,0.018,0.372,0.303,0.039,0.268
2020-2029,0.036,0.393,0.321,0.036,0.214
