,0,1,2,3,4
1920-1929,20,0,2,18,0
1930-1939,15,0,2,25,0
1940-1949,44,19,18,31,8
1950-1959,143,6,19,136,13
1960-1969,256,101,148,200,82
1970-1979,228,339,457,184,317
1980-1989,222,684,721,225,612
1990-1999,186,1207,1145,191,983
2000-2009,142,1423,1095,118,1076
2010-2019,47,973,793,103,702
2020-2029,1,11,9,1,6
Total,1304,4763,4409,1232,3799
