,0,1,2,3,4
1920-1929,0.616,0.003,0.019,0.346,0.016
1930-1939,0.493,0.004,0.024,0.467,0.011
1940-1949,0.482,0.02,0.036,0.433,0.029
1950-1959,0.431,0.019,0.058,0.452,0.039
1960-1969,0.342,0.1,0.155,0.298,0.105
1970-1979,0.189,0.216,0.258,0.135,0.202
1980-1989,0.11,0.25,0.282,0.102,0.255
1990-1999,0.058,0.309,0.281,0.062,0.29
2000-2009,0.034,0.35,0.293,0.04,0.284
2010-2019,0.023,0.368,0.295,0.037,0.278
2020-2029,0.031,0.406,0.312,0.016,0.234
Total,0.251,0.179,0.188,0.217,0.165
