,0,1,2,3,4
1920-1929,0.019,0.016,0.346,0.616,0.003
1930-1939,0.024,0.011,0.467,0.493,0.004
1940-1949,0.036,0.029,0.433,0.482,0.02
1950-1959,0.058,0.039,0.452,0.431,0.019
1960-1969,0.155,0.105,0.298,0.342,0.1
1970-1979,0.258,0.202,0.135,0.189,0.216
1980-1989,0.282,0.255,0.102,0.11,0.25
1990-1999,0.281,0.29,0.062,0.058,0.309
2000-2009,0.293,0.284,0.04,0.034,0.35
2010-2019,0.295,0.278,0.037,0.023,0.368
2020-2029,0.312,0.234,0.016,0.031,0.406
Total,0.183,0.159,0.217,0.255,0.186
