,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1920-1929,0.145,0.0,0.048,0.081,0.048,0.081,0.016,0.0,0.0,0.0,0.032,0.032,0.097,0.065,0.129,0.065,0.048,0.048,0.032,0.032
1930-1939,0.167,0.0,0.01,0.073,0.042,0.0,0.031,0.0,0.0,0.0,0.052,0.042,0.021,0.0,0.208,0.125,0.0,0.073,0.083,0.073
1940-1949,0.176,0.002,0.069,0.054,0.035,0.048,0.037,0.002,0.0,0.0,0.054,0.035,0.033,0.041,0.167,0.046,0.022,0.041,0.104,0.035
1950-1959,0.165,0.0,0.054,0.071,0.04,0.012,0.047,0.0,0.0,0.0,0.049,0.037,0.031,0.043,0.188,0.054,0.024,0.031,0.083,0.07
1960-1969,0.05,0.0,0.07,0.092,0.066,0.081,0.071,0.0,0.0,0.0,0.082,0.063,0.053,0.061,0.1,0.059,0.037,0.023,0.053,0.038
1970-1979,0.015,0.0,0.1,0.103,0.082,0.1,0.082,0.001,0.0,0.0,0.083,0.068,0.066,0.064,0.069,0.052,0.043,0.015,0.037,0.02
1980-1989,0.008,0.0,0.111,0.095,0.094,0.094,0.075,0.0,0.0,0.0,0.107,0.077,0.064,0.069,0.061,0.054,0.039,0.011,0.028,0.013
1990-1999,0.002,0.0,0.126,0.097,0.098,0.095,0.088,0.0,0.0,0.0,0.093,0.083,0.068,0.06,0.048,0.045,0.041,0.013,0.028,0.013
2000-2009,0.001,0.0,0.166,0.098,0.106,0.086,0.083,0.0,0.0,0.0,0.078,0.088,0.063,0.057,0.041,0.048,0.043,0.012,0.019,0.01
2010-2019,0.001,0.0,0.177,0.103,0.1,0.077,0.09,0.0,0.0,0.0,0.082,0.079,0.065,0.054,0.041,0.046,0.044,0.01,0.021,0.012
2020-2029,0.0,0.0,0.23,0.033,0.164,0.049,0.082,0.016,0.0,0.0,0.131,0.082,0.033,0.033,0.016,0.098,0.016,0.0,0.016,0.0
Total,0.066,0.0,0.106,0.082,0.08,0.066,0.064,0.002,0.0,0.0,0.077,0.062,0.054,0.05,0.097,0.063,0.032,0.025,0.046,0.029
