,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,0.0,0.0,0.056,0.056,0.111,0.0,0.0,0.056,0.0,0.056,0.0,0.0,0.056,0.0,0.0,0.0,0.056,0.0,0.0,0.0,0.0,0.167,0.0,0.056,0.0,0.056,0.111,0.0,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930-1939,0.0,0.0,0.0,0.026,0.0,0.0,0.051,0.0,0.0,0.0,0.0,0.051,0.026,0.0,0.103,0.077,0.0,0.0,0.0,0.0,0.077,0.026,0.0,0.0,0.026,0.0,0.231,0.0,0.026,0.0,0.0,0.026,0.026,0.026,0.103,0.0,0.0,0.026,0.026,0.0,0.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1940-1949,0.0,0.0,0.0,0.034,0.04,0.0,0.006,0.04,0.0,0.034,0.006,0.023,0.011,0.017,0.062,0.023,0.011,0.034,0.011,0.023,0.011,0.023,0.0,0.006,0.011,0.011,0.175,0.006,0.023,0.0,0.011,0.0,0.006,0.011,0.175,0.011,0.006,0.023,0.006,0.006,0.062,0.006,0.011,0.006,0.0,0.0,0.011,0.006,0.006,0.0
1950-1959,0.0,0.0,0.011,0.023,0.04,0.0,0.023,0.028,0.0,0.045,0.0,0.028,0.006,0.006,0.062,0.017,0.023,0.011,0.0,0.011,0.045,0.017,0.0,0.023,0.028,0.006,0.142,0.011,0.017,0.0,0.006,0.0,0.0,0.006,0.119,0.0,0.017,0.006,0.023,0.006,0.153,0.006,0.023,0.0,0.006,0.0,0.0,0.006,0.0,0.0
1960-1969,0.0,0.0,0.003,0.045,0.052,0.0,0.031,0.039,0.0,0.053,0.0,0.034,0.045,0.036,0.028,0.038,0.034,0.036,0.001,0.019,0.029,0.039,0.0,0.029,0.022,0.034,0.083,0.024,0.024,0.001,0.025,0.0,0.0,0.015,0.036,0.014,0.008,0.017,0.017,0.01,0.038,0.014,0.014,0.003,0.001,0.004,0.0,0.001,0.004,0.0
1970-1979,0.001,0.0,0.002,0.052,0.056,0.0,0.044,0.051,0.0,0.047,0.0,0.033,0.043,0.036,0.045,0.041,0.035,0.032,0.0,0.035,0.034,0.029,0.0,0.031,0.033,0.036,0.028,0.029,0.03,0.001,0.025,0.0,0.002,0.022,0.013,0.02,0.012,0.015,0.011,0.016,0.015,0.007,0.013,0.007,0.004,0.006,0.002,0.002,0.004,0.001
1980-1989,0.0,0.0,0.0,0.059,0.053,0.0,0.04,0.053,0.0,0.053,0.0,0.04,0.042,0.044,0.044,0.042,0.038,0.039,0.001,0.034,0.04,0.046,0.0,0.03,0.031,0.029,0.019,0.028,0.019,0.0,0.027,0.001,0.002,0.019,0.005,0.019,0.014,0.019,0.011,0.019,0.007,0.01,0.008,0.011,0.0,0.002,0.001,0.0,0.001,0.001
1990-1999,0.0,0.0,0.001,0.066,0.066,0.001,0.065,0.052,0.0,0.043,0.001,0.044,0.044,0.037,0.033,0.037,0.051,0.039,0.0,0.034,0.043,0.038,0.0,0.031,0.027,0.025,0.008,0.035,0.029,0.001,0.027,0.0,0.002,0.019,0.002,0.017,0.015,0.014,0.012,0.01,0.005,0.008,0.009,0.007,0.0,0.001,0.001,0.001,0.001,0.0
2000-2009,0.001,0.0,0.001,0.078,0.067,0.0,0.07,0.045,0.0,0.043,0.0,0.043,0.048,0.037,0.037,0.046,0.041,0.039,0.002,0.051,0.032,0.034,0.0,0.036,0.029,0.021,0.003,0.031,0.026,0.001,0.026,0.0,0.001,0.025,0.001,0.012,0.011,0.013,0.012,0.014,0.001,0.01,0.005,0.008,0.001,0.0,0.001,0.0,0.002,0.0
2010-2019,0.0,0.0,0.001,0.093,0.051,0.0,0.066,0.058,0.0,0.046,0.0,0.048,0.043,0.046,0.035,0.04,0.041,0.044,0.0,0.035,0.032,0.027,0.0,0.032,0.031,0.025,0.004,0.021,0.03,0.002,0.028,0.001,0.0,0.022,0.002,0.013,0.01,0.022,0.015,0.012,0.0,0.008,0.006,0.006,0.001,0.0,0.001,0.0,0.001,0.0
2020-2029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total,0.0,0.0,0.007,0.048,0.049,0.0,0.036,0.038,0.0,0.038,0.001,0.031,0.033,0.042,0.041,0.051,0.03,0.025,0.001,0.022,0.031,0.041,0.0,0.025,0.058,0.022,0.073,0.017,0.025,0.0,0.016,0.002,0.003,0.015,0.041,0.028,0.008,0.014,0.012,0.008,0.04,0.006,0.008,0.004,0.001,0.001,0.002,0.001,0.002,0.0
