,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930-1939,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.167
1940-1949,0.0,0.0,0.179,0.0,0.026,0.0,0.026,0.0,0.0,0.0,0.051,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.026,0.026,0.026,0.026,0.0,0.051,0.026,0.026,0.0,0.051,0.026,0.0,0.0,0.0,0.0,0.0,0.026,0.205,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051,0.0,0.0,0.026,0.026,0.051
1950-1959,0.0,0.015,0.206,0.015,0.015,0.0,0.0,0.0,0.015,0.015,0.029,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.0,0.074,0.0,0.015,0.044,0.015,0.0,0.0,0.015,0.0,0.0,0.0,0.059,0.0,0.0,0.191,0.029,0.015,0.0,0.0,0.015,0.0,0.015,0.029,0.029,0.0,0.044,0.0,0.0,0.044
1960-1969,0.018,0.016,0.044,0.01,0.039,0.0,0.037,0.003,0.026,0.0,0.029,0.013,0.023,0.0,0.016,0.0,0.0,0.0,0.029,0.005,0.003,0.037,0.0,0.026,0.013,0.031,0.0,0.029,0.044,0.003,0.008,0.003,0.081,0.005,0.003,0.094,0.039,0.047,0.003,0.005,0.031,0.0,0.039,0.023,0.021,0.0,0.016,0.044,0.008,0.037
1970-1979,0.015,0.019,0.014,0.019,0.037,0.0,0.037,0.002,0.031,0.004,0.045,0.004,0.019,0.0,0.024,0.0,0.0,0.0,0.052,0.011,0.0,0.044,0.0,0.03,0.02,0.039,0.0,0.037,0.047,0.002,0.01,0.001,0.054,0.013,0.003,0.032,0.05,0.05,0.0,0.001,0.03,0.011,0.048,0.032,0.032,0.003,0.015,0.04,0.001,0.019
1980-1989,0.007,0.026,0.008,0.018,0.044,0.0,0.044,0.004,0.03,0.001,0.043,0.008,0.033,0.0,0.028,0.0,0.0,0.0,0.042,0.007,0.0,0.036,0.001,0.032,0.02,0.036,0.0,0.04,0.049,0.004,0.014,0.002,0.054,0.01,0.002,0.013,0.051,0.047,0.001,0.002,0.028,0.005,0.056,0.034,0.046,0.0,0.015,0.05,0.001,0.007
1990-1999,0.014,0.034,0.002,0.009,0.032,0.0,0.04,0.0,0.025,0.005,0.043,0.009,0.014,0.0,0.033,0.0,0.001,0.0,0.041,0.006,0.0,0.032,0.0,0.026,0.03,0.052,0.002,0.042,0.054,0.0,0.014,0.001,0.067,0.016,0.001,0.011,0.067,0.048,0.0,0.0,0.029,0.008,0.052,0.023,0.039,0.0,0.014,0.056,0.0,0.007
2000-2009,0.016,0.021,0.003,0.017,0.035,0.0,0.048,0.003,0.038,0.0,0.041,0.004,0.017,0.0,0.033,0.0,0.0,0.0,0.034,0.018,0.0,0.024,0.001,0.029,0.022,0.042,0.001,0.052,0.073,0.001,0.014,0.0,0.062,0.009,0.001,0.003,0.084,0.03,0.0,0.0,0.035,0.003,0.042,0.042,0.039,0.0,0.012,0.047,0.0,0.004
2010-2019,0.014,0.042,0.0,0.012,0.046,0.0,0.054,0.0,0.035,0.004,0.052,0.012,0.021,0.0,0.015,0.0,0.0,0.0,0.046,0.012,0.0,0.021,0.0,0.015,0.023,0.021,0.002,0.042,0.073,0.002,0.015,0.0,0.052,0.017,0.002,0.004,0.056,0.042,0.0,0.0,0.033,0.01,0.046,0.031,0.052,0.0,0.021,0.052,0.0,0.0
2020-2029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0
Total,0.008,0.016,0.079,0.009,0.048,0.0,0.026,0.001,0.027,0.003,0.03,0.006,0.012,0.0,0.025,0.0,0.0,0.0,0.051,0.008,0.003,0.027,0.0,0.036,0.018,0.033,0.023,0.027,0.035,0.001,0.007,0.001,0.048,0.006,0.003,0.05,0.055,0.05,0.0,0.001,0.027,0.003,0.057,0.029,0.028,0.0,0.022,0.029,0.003,0.03
