,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930-1939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1940-1949,0.026,0.0,0.0,0.026,0.0,0.0,0.026,0.0,0.0,0.026,0.0,0.026,0.026,0.0,0.026,0.051,0.051,0.051,0.0,0.026,0.026,0.0,0.0,0.0,0.0,0.051,0.205,0.026,0.026,0.0,0.0,0.0,0.026,0.0,0.179,0.0,0.0,0.0,0.0,0.0,0.051,0.026,0.0,0.0,0.0,0.0,0.0,0.026,0.0,0.0
1950-1959,0.0,0.0,0.0,0.029,0.059,0.0,0.015,0.015,0.0,0.0,0.0,0.0,0.015,0.015,0.044,0.0,0.029,0.029,0.0,0.015,0.074,0.029,0.0,0.015,0.015,0.015,0.191,0.0,0.044,0.0,0.015,0.0,0.0,0.0,0.206,0.0,0.0,0.044,0.015,0.0,0.044,0.0,0.015,0.0,0.0,0.0,0.015,0.0,0.0,0.0
1960-1969,0.003,0.0,0.005,0.039,0.081,0.0,0.044,0.039,0.0,0.044,0.003,0.037,0.039,0.047,0.029,0.029,0.029,0.021,0.003,0.031,0.037,0.023,0.0,0.026,0.031,0.026,0.094,0.016,0.013,0.0,0.016,0.0,0.003,0.023,0.044,0.018,0.008,0.016,0.01,0.005,0.037,0.005,0.013,0.0,0.003,0.003,0.0,0.008,0.0,0.0
1970-1979,0.0,0.0,0.001,0.05,0.054,0.0,0.047,0.048,0.0,0.04,0.0,0.037,0.037,0.05,0.052,0.037,0.045,0.032,0.002,0.039,0.044,0.032,0.0,0.031,0.03,0.03,0.032,0.024,0.02,0.0,0.019,0.003,0.003,0.019,0.014,0.015,0.01,0.015,0.019,0.013,0.019,0.011,0.004,0.011,0.001,0.002,0.004,0.001,0.0,0.0
1980-1989,0.0,0.0,0.002,0.051,0.054,0.0,0.049,0.056,0.0,0.05,0.001,0.044,0.044,0.047,0.042,0.04,0.043,0.046,0.004,0.036,0.036,0.034,0.0,0.03,0.028,0.032,0.013,0.028,0.02,0.0,0.026,0.0,0.002,0.033,0.008,0.007,0.014,0.015,0.018,0.01,0.007,0.007,0.008,0.005,0.002,0.004,0.001,0.001,0.001,0.0
1990-1999,0.0,0.0,0.0,0.067,0.067,0.0,0.054,0.052,0.001,0.056,0.0,0.04,0.032,0.048,0.041,0.042,0.043,0.039,0.0,0.052,0.032,0.023,0.0,0.025,0.029,0.026,0.011,0.033,0.03,0.002,0.034,0.0,0.001,0.014,0.002,0.014,0.014,0.014,0.009,0.016,0.007,0.006,0.009,0.008,0.001,0.0,0.005,0.0,0.0,0.0
2000-2009,0.0,0.0,0.0,0.084,0.062,0.0,0.073,0.042,0.0,0.047,0.0,0.048,0.035,0.03,0.034,0.052,0.041,0.039,0.001,0.042,0.024,0.042,0.0,0.038,0.035,0.029,0.003,0.033,0.022,0.001,0.021,0.0,0.001,0.017,0.003,0.016,0.014,0.012,0.017,0.009,0.004,0.018,0.004,0.003,0.0,0.003,0.0,0.0,0.001,0.0
2010-2019,0.0,0.0,0.0,0.056,0.052,0.0,0.073,0.046,0.0,0.052,0.0,0.054,0.046,0.042,0.046,0.042,0.052,0.052,0.002,0.021,0.021,0.031,0.0,0.035,0.033,0.015,0.004,0.015,0.023,0.002,0.042,0.0,0.002,0.021,0.0,0.014,0.015,0.021,0.012,0.017,0.0,0.012,0.012,0.01,0.0,0.0,0.004,0.0,0.0,0.0
2020-2029,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total,0.0,0.0,0.001,0.058,0.059,0.0,0.055,0.048,0.0,0.047,0.0,0.042,0.038,0.044,0.042,0.04,0.043,0.039,0.002,0.038,0.034,0.032,0.0,0.03,0.03,0.028,0.024,0.026,0.022,0.001,0.026,0.001,0.002,0.021,0.014,0.013,0.013,0.015,0.015,0.012,0.012,0.01,0.008,0.006,0.001,0.002,0.002,0.001,0.0,0.0
