,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,0,0,2,3,6,0,4,3,0,2,0,0,9,2,6,2,2,0,0,0,1,5,0,1,1,5,20,0,1,1,1,0,0,2,10,1,1,1,1,4,2,2,3,1,0,0,0,1,0,0
1930-1939,0,0,3,2,0,0,5,3,0,0,0,5,3,2,9,6,2,3,1,0,4,3,0,1,1,1,37,2,1,0,0,1,1,1,25,0,3,1,1,2,16,0,3,0,2,0,0,0,1,0
1940-1949,1,1,7,26,23,0,13,23,0,24,1,17,14,14,42,16,14,18,3,14,19,14,0,14,13,13,141,7,11,1,14,3,4,14,97,13,7,13,9,2,55,8,3,3,4,2,3,6,2,2
1950-1959,0,0,8,18,21,0,19,19,0,26,0,20,10,11,50,20,15,23,1,17,20,13,1,10,19,8,152,9,15,2,12,1,0,8,123,1,9,7,12,1,72,4,14,0,1,2,1,1,2,0
1960-1969,1,0,17,167,180,0,140,146,0,149,2,130,157,177,143,121,107,123,6,95,120,113,1,98,84,118,321,72,70,2,78,4,6,63,154,71,43,48,45,44,126,41,45,13,9,11,3,11,5,2
1970-1979,1,0,12,394,445,0,372,386,1,375,3,310,369,380,347,313,302,288,5,261,272,244,2,242,217,253,276,197,196,10,174,5,19,162,130,167,83,112,109,129,118,73,80,61,11,18,14,6,15,5
1980-1989,0,0,5,476,472,0,396,441,0,454,4,341,335,366,344,370,358,353,13,295,330,303,2,255,245,261,146,223,193,2,214,2,17,195,70,167,107,122,111,109,60,83,72,61,6,18,15,5,8,2
1990-1999,0,2,5,619,634,2,551,491,3,434,5,398,388,369,368,377,420,392,2,366,358,347,0,306,282,246,68,257,253,5,248,2,12,184,33,156,126,137,116,101,40,94,67,65,6,11,23,5,15,1
2000-2009,1,0,3,813,708,1,642,562,3,509,2,451,454,423,397,442,415,424,7,385,327,388,0,385,299,294,35,316,284,5,267,0,13,243,7,124,115,156,137,113,18,90,60,70,7,12,14,2,10,5
2010-2019,1,0,5,703,455,0,528,441,0,409,2,380,299,315,332,358,344,338,4,313,271,280,0,277,249,213,28,199,215,11,220,1,12,153,10,109,92,141,113,84,4,83,62,49,4,9,17,2,6,0
2020-2029,0,0,0,17,3,0,9,3,0,3,0,8,3,6,4,4,3,5,0,6,3,7,0,6,6,1,0,2,0,0,4,0,0,3,0,4,2,2,3,0,0,0,1,0,0,0,0,0,0,0
Total,5,3,67,3238,2947,3,2679,2518,7,2385,19,2060,2041,2065,2042,2029,1982,1967,42,1752,1725,1717,6,1595,1416,1413,1224,1284,1239,39,1232,19,84,1028,659,813,588,740,657,589,511,478,410,323,50,83,90,39,64,17
