,0,1,2,3,4,5,6,7,8,9
1920-1929,0,0,0,1,0,0,0,3,0,0
1930-1939,0,0,0,1,0,1,0,1,1,0
1940-1949,0,0,0,0,0,0,0,0,0,0
1950-1959,1,2,0,0,0,0,0,2,0,0
1960-1969,6,3,0,56,11,2,3,48,11,7
1970-1979,17,7,1,33,6,7,4,24,7,2
1980-1989,45,36,5,36,4,19,4,48,30,9
1990-1999,142,125,28,27,17,77,17,73,51,20
2000-2009,239,205,65,12,2,142,9,26,22,7
2010-2019,414,295,58,7,7,136,26,24,29,5
2020-2029,17,5,2,2,0,2,0,0,3,1
Total,881,678,159,175,47,386,63,249,154,51
