,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,1,1,5,2,0,0,0,5,1,1,0,6,1,1,1,0,5,0,0,0,2,4,0,1,0,2,1,1,0,2,2,2,1,2,1,2,0,1,2,1,1,1,0,2,0,3,1,0,2,1
1930-1939,0,0,0,1,1,1,1,0,5,1,0,0,1,2,0,2,1,7,0,1,0,0,1,1,2,2,0,1,0,1,4,0,1,0,0,6,0,0,0,0,2,0,3,0,0,2,1,1,1,0
1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1959,1,1,2,1,6,2,2,3,0,5,4,3,2,2,1,4,4,0,6,6,0,6,5,3,1,5,0,2,2,1,2,0,0,6,8,5,6,0,5,2,2,2,2,7,7,3,12,3,4,4
1960-1969,207,139,168,184,493,230,198,250,248,253,247,295,216,357,199,219,259,243,282,252,135,239,230,202,246,266,233,260,216,241,206,255,235,260,282,304,216,255,501,230,225,256,269,184,239,253,272,219,244,223
1970-1979,515,247,420,395,616,476,515,502,467,421,355,510,430,422,491,297,412,508,474,517,283,465,483,346,488,457,378,399,483,447,451,545,446,492,520,516,426,507,555,541,432,467,443,421,424,469,416,470,506,468
1980-1989,574,273,503,487,447,507,542,518,575,519,484,527,522,397,506,448,478,547,457,519,290,425,543,441,590,522,374,502,563,534,514,547,429,518,531,531,503,549,450,773,485,491,442,517,554,518,493,504,466,494
1990-1999,409,396,365,396,319,373,380,413,359,402,392,337,323,349,439,421,433,400,330,376,324,345,275,358,395,386,343,399,379,339,436,267,379,403,356,391,453,363,305,344,344,343,360,458,529,391,384,317,390,379
2000-2009,337,610,349,361,302,247,273,340,240,308,351,274,193,304,384,340,385,304,279,248,355,326,253,344,283,260,376,340,234,301,284,189,326,286,276,312,391,272,243,253,264,350,307,395,335,301,282,249,283,331
2010-2019,385,1131,342,437,275,343,321,378,272,375,431,267,287,525,348,396,460,307,374,306,780,397,312,423,380,307,449,399,258,285,384,310,345,353,312,299,410,272,270,298,330,375,350,419,347,335,348,273,391,407
2020-2029,9,44,8,13,5,10,7,12,17,4,7,12,9,8,18,7,13,11,18,11,14,6,9,15,11,5,17,11,10,6,11,8,22,9,11,12,8,13,8,8,9,19,8,12,20,9,7,11,23,9
Total,2438,2842,2162,2277,2464,2189,2239,2421,2184,2289,2271,2231,1984,2367,2387,2134,2450,2327,2220,2236,2183,2213,2111,2134,2396,2212,2171,2314,2145,2157,2294,2123,2184,2329,2297,2378,2413,2232,2339,2450,2094,2304,2184,2415,2455,2284,2216,2047,2310,2316
