,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,3,1,6,2,1,5,4,10,3,2,1,7,1,3,1,0,11,4,3,3,3,5,1,1,1,3,1,2,1,2,4,6,1,3,2,4,1,1,4,2,1,6,1,4,4,4,2,1,5,2
1930-1939,5,1,3,2,3,7,3,6,8,1,0,2,2,3,1,5,5,7,0,3,1,1,4,1,4,8,2,2,1,3,6,3,1,0,2,9,8,0,2,2,2,6,4,2,8,2,4,2,2,2
1940-1949,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,4,0,0,1
1950-1959,1,1,2,1,6,2,2,3,0,5,4,3,2,2,1,4,4,0,6,6,0,6,5,3,1,5,0,2,2,1,2,0,0,6,8,5,6,0,5,2,2,2,2,7,7,3,12,3,4,4
1960-1969,302,214,278,325,812,336,336,419,350,383,368,453,343,467,306,344,397,376,424,384,216,346,340,295,348,392,343,394,308,379,313,373,351,389,432,489,333,401,767,363,347,389,410,304,377,390,411,332,368,385
1970-1979,759,389,634,627,945,720,759,755,735,639,563,790,716,630,771,488,616,784,744,798,432,674,740,577,787,673,585,635,774,675,693,858,682,757,759,836,660,778,887,918,690,739,674,669,708,725,663,716,774,726
1980-1989,1071,542,964,878,854,956,1053,948,1118,939,968,1055,1001,811,948,832,1028,1045,922,1117,625,926,1030,936,1070,998,768,1017,1291,1068,1064,1171,870,993,1090,1056,1015,1030,885,1464,947,945,915,1038,1059,1040,939,1009,958,954
1990-1999,831,803,736,856,744,702,815,885,711,778,810,781,638,697,874,807,863,808,715,737,650,692,622,752,733,764,703,777,852,690,852,636,769,802,739,803,906,760,628,806,716,798,739,932,1071,782,763,678,779,783
2000-2009,696,1220,748,799,628,562,572,720,547,685,819,528,479,624,761,742,798,634,612,541,823,688,532,702,600,571,814,715,522,598,663,421,705,614,600,579,818,559,543,611,572,728,671,811,724,640,662,595,614,705
2010-2019,817,2300,829,1007,668,787,789,858,666,907,1086,668,659,1196,909,921,1050,740,877,729,1999,872,769,966,850,768,1098,869,603,691,879,661,871,834,734,682,991,682,677,698,819,831,822,971,903,810,799,700,907,940
2020-2029,16,72,17,33,10,21,15,26,33,25,18,22,16,21,29,17,26,22,35,28,65,20,20,25,31,16,30,21,19,15,17,18,39,15,17,20,17,28,19,18,18,34,16,19,36,15,13,21,38,24
Total,4501,5543,4217,4530,4671,4098,4348,4630,4171,4364,4637,4310,3857,4455,4601,4161,4798,4420,4338,4346,4814,4230,4063,4258,4425,4198,4344,4434,4373,4122,4493,4148,4289,4413,4383,4483,4755,4239,4417,4884,4115,4478,4255,4758,4897,4411,4272,4057,4449,4526
