,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930-1939,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
1940-1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950-1959,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960-1969,0.007,0.007,0.007,0.143,0.02,0.0,0.0,0.0,0.014,0.02,0.014,0.027,0.014,0.0,0.027,0.0,0.007,0.014,0.014,0.156,0.054,0.007,0.007,0.034,0.007,0.02,0.007,0.0,0.014,0.014,0.014,0.007,0.007,0.0,0.014,0.02,0.0,0.095,0.014,0.0,0.027,0.014,0.0,0.061,0.054,0.014,0.0,0.0,0.0,0.007
1970-1979,0.009,0.046,0.0,0.167,0.009,0.0,0.0,0.0,0.009,0.019,0.037,0.028,0.019,0.0,0.056,0.0,0.009,0.0,0.028,0.083,0.046,0.046,0.009,0.019,0.009,0.009,0.037,0.009,0.0,0.0,0.009,0.019,0.009,0.0,0.0,0.037,0.009,0.056,0.019,0.0,0.009,0.0,0.0,0.046,0.046,0.037,0.0,0.0,0.0,0.0
1980-1989,0.021,0.025,0.021,0.106,0.017,0.0,0.0,0.0,0.0,0.038,0.081,0.025,0.008,0.004,0.025,0.004,0.0,0.004,0.021,0.051,0.042,0.064,0.004,0.021,0.004,0.017,0.055,0.008,0.013,0.017,0.008,0.017,0.021,0.008,0.0,0.034,0.013,0.034,0.013,0.004,0.042,0.004,0.008,0.025,0.042,0.008,0.004,0.004,0.004,0.004
1990-1999,0.054,0.024,0.028,0.04,0.009,0.003,0.007,0.0,0.014,0.014,0.085,0.023,0.01,0.007,0.031,0.0,0.009,0.002,0.026,0.038,0.036,0.075,0.009,0.005,0.012,0.017,0.107,0.007,0.009,0.033,0.014,0.007,0.005,0.016,0.002,0.031,0.021,0.035,0.009,0.002,0.038,0.007,0.003,0.033,0.026,0.009,0.0,0.01,0.0,0.0
2000-2009,0.052,0.043,0.014,0.025,0.0,0.004,0.019,0.001,0.004,0.014,0.082,0.022,0.005,0.004,0.023,0.004,0.004,0.003,0.018,0.032,0.029,0.158,0.007,0.011,0.004,0.005,0.126,0.003,0.004,0.058,0.004,0.01,0.001,0.027,0.004,0.007,0.025,0.005,0.008,0.001,0.063,0.004,0.001,0.003,0.021,0.01,0.004,0.011,0.007,0.005
2010-2019,0.057,0.057,0.026,0.017,0.001,0.004,0.019,0.001,0.004,0.007,0.08,0.011,0.002,0.005,0.034,0.001,0.009,0.005,0.013,0.04,0.021,0.175,0.001,0.018,0.003,0.005,0.162,0.0,0.005,0.039,0.004,0.006,0.001,0.018,0.0,0.014,0.025,0.005,0.012,0.0,0.045,0.002,0.003,0.002,0.013,0.013,0.002,0.011,0.0,0.003
2020-2029,0.062,0.031,0.031,0.0,0.0,0.031,0.0,0.0,0.0,0.031,0.094,0.031,0.0,0.0,0.031,0.031,0.0,0.0,0.0,0.031,0.031,0.094,0.0,0.0,0.0,0.094,0.062,0.0,0.0,0.031,0.0,0.031,0.0,0.0,0.0,0.0,0.031,0.0,0.062,0.0,0.062,0.031,0.0,0.0,0.0,0.031,0.0,0.031,0.0,0.0
Total,0.026,0.023,0.013,0.07,0.056,0.029,0.005,0.0,0.029,0.014,0.067,0.017,0.006,0.002,0.023,0.004,0.029,0.003,0.012,0.043,0.026,0.062,0.004,0.031,0.004,0.017,0.056,0.003,0.004,0.019,0.005,0.035,0.004,0.052,0.002,0.014,0.012,0.023,0.014,0.001,0.049,0.006,0.002,0.017,0.045,0.012,0.001,0.007,0.001,0.002
