,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,0,662,474,3,0,255,5,1,1,0,200,0,0,1,3,0,2,3,218,1,0,1,149,2,1,2,9,0,1,117,0,111,80,0,32,1,12,2,0,3,1,0,2,0,11,0,0,5,2,0
1930-1939,1,651,483,0,0,286,1,1,1,1,245,1,1,0,0,0,1,1,243,1,1,0,188,0,4,2,10,0,0,104,0,123,105,4,17,1,25,1,0,3,0,2,1,0,17,5,1,9,1,1
1940-1949,2,641,449,2,0,207,0,0,0,1,175,1,6,0,3,2,3,0,149,0,0,0,132,0,1,1,8,0,0,87,0,110,74,0,22,1,14,0,1,5,2,1,1,0,12,9,0,3,3,1
1950-1959,1,507,364,0,0,256,3,1,2,0,242,0,2,0,1,0,1,1,132,6,0,0,141,0,2,0,10,0,2,120,1,120,125,0,30,5,16,1,0,2,2,1,3,1,12,1,1,8,2,3
1960-1969,1,533,394,1,0,348,1,1,1,0,254,1,4,0,1,0,2,1,178,0,0,0,187,0,2,2,23,0,0,143,0,131,128,2,31,4,20,2,0,5,4,1,1,0,13,3,1,13,2,5
1970-1979,0,325,265,0,0,194,2,0,2,0,147,0,1,0,2,0,2,1,114,1,1,0,110,0,2,0,8,0,0,65,0,61,85,1,18,1,3,0,2,6,1,0,3,1,9,2,2,2,4,1
1980-1989,1,173,119,0,0,100,1,0,0,0,73,0,2,1,1,0,0,0,56,0,0,0,53,0,0,0,2,0,0,45,0,34,43,0,4,0,7,0,0,2,0,0,0,1,6,1,0,1,2,1
1990-1999,0,68,62,0,0,81,0,0,1,0,39,2,0,0,1,0,0,0,23,0,0,1,42,0,0,0,5,0,0,31,0,21,22,0,6,1,4,0,0,0,0,0,2,0,1,1,1,1,0,1
2000-2009,0,51,39,0,0,46,0,0,1,0,32,0,0,0,0,0,0,0,13,0,0,0,26,0,2,1,1,0,0,17,0,17,11,0,4,1,1,0,0,2,0,0,0,0,2,0,0,0,1,1
2010-2019,0,29,18,0,0,17,0,0,0,0,16,0,0,0,0,0,0,0,5,2,0,0,9,0,0,0,2,0,0,9,0,5,4,0,1,0,3,0,0,2,1,0,0,1,1,0,2,0,0,0
2020-2029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Total,6,3640,2667,6,0,1790,13,4,9,2,1423,5,16,2,12,2,11,7,1132,11,2,2,1037,2,14,8,78,0,3,738,1,734,677,7,165,15,105,6,3,30,11,6,13,4,84,22,8,42,17,14
