,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,0,0,4,0,0,5,0,0,0,0,10,0,0,0,1,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1930-1939,0,6,5,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,1,3,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1940-1949,0,19,6,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1950-1959,0,35,40,0,0,34,0,0,0,0,23,0,0,0,0,0,0,1,13,0,0,0,15,0,0,0,1,0,0,10,0,10,9,0,2,0,4,1,0,0,0,0,0,0,1,0,0,0,0,2
1960-1969,0,64,41,0,0,50,1,0,1,0,55,0,1,0,0,0,0,0,34,0,0,0,32,2,0,1,2,0,0,26,0,20,19,1,4,0,4,0,1,1,0,1,0,0,3,0,0,0,0,0
1970-1979,0,52,41,0,0,43,0,0,1,0,37,0,0,0,0,0,0,0,26,0,0,0,19,0,0,0,2,0,0,10,0,13,19,0,3,0,3,0,1,2,0,0,0,0,0,0,0,2,0,0
1980-1989,0,52,52,0,0,40,0,0,0,0,29,0,0,0,0,1,0,0,19,1,0,0,22,0,0,0,1,0,0,21,0,20,24,0,5,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0
1990-1999,1,42,48,0,0,52,2,0,0,0,33,0,0,0,0,0,1,2,8,1,0,1,13,0,0,0,1,0,0,16,0,20,20,0,3,0,3,1,1,0,0,0,0,0,2,2,0,1,1,0
2000-2009,0,52,27,1,0,32,1,0,1,0,29,0,0,0,0,0,0,0,15,0,0,0,16,0,0,0,1,0,0,14,0,6,19,0,2,0,2,0,0,1,0,0,0,0,2,1,0,3,0,0
2010-2019,0,10,15,0,0,15,1,0,0,0,11,0,1,0,0,0,0,0,5,0,0,0,4,0,0,0,1,0,0,7,0,4,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-2029,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total,1,333,279,1,0,286,5,0,3,0,233,0,2,0,1,1,1,3,130,2,0,1,123,2,0,1,11,0,0,107,0,100,122,1,21,1,19,2,3,6,0,1,0,1,10,4,1,7,2,2
