,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930-1939,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1940-1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950-1959,0.0,0.0,0.111,0.111,0.0,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.0,0.0,0.222,0.0,0.0,0.0,0.0,0.0
1960-1969,0.0,0.012,0.093,0.033,0.0,0.027,0.0,0.0,0.04,0.016,0.1,0.0,0.028,0.021,0.0,0.001,0.0,0.016,0.069,0.0,0.0,0.01,0.0,0.0,0.003,0.048,0.028,0.009,0.0,0.015,0.103,0.001,0.004,0.019,0.0,0.054,0.06,0.001,0.0,0.081,0.0,0.003,0.015,0.003,0.028,0.016,0.03,0.0,0.0,0.009
1970-1979,0.002,0.004,0.078,0.051,0.001,0.015,0.004,0.001,0.049,0.002,0.04,0.002,0.025,0.034,0.0,0.005,0.001,0.02,0.081,0.001,0.001,0.003,0.0,0.0,0.01,0.049,0.009,0.018,0.004,0.047,0.098,0.002,0.006,0.04,0.004,0.009,0.059,0.001,0.001,0.109,0.007,0.005,0.023,0.002,0.013,0.025,0.035,0.0,0.0,0.006
1980-1989,0.0,0.007,0.045,0.067,0.001,0.021,0.001,0.002,0.03,0.005,0.027,0.001,0.024,0.026,0.007,0.016,0.004,0.018,0.078,0.0,0.002,0.012,0.009,0.001,0.013,0.067,0.004,0.013,0.007,0.031,0.097,0.01,0.003,0.044,0.015,0.004,0.066,0.001,0.007,0.076,0.008,0.002,0.021,0.014,0.015,0.036,0.034,0.001,0.001,0.007
1990-1999,0.005,0.022,0.016,0.035,0.006,0.017,0.003,0.017,0.029,0.007,0.025,0.014,0.021,0.015,0.003,0.026,0.007,0.013,0.059,0.0,0.005,0.042,0.019,0.033,0.039,0.022,0.013,0.001,0.027,0.023,0.071,0.053,0.002,0.016,0.034,0.002,0.042,0.009,0.012,0.037,0.037,0.014,0.009,0.049,0.018,0.01,0.006,0.005,0.001,0.013
2000-2009,0.02,0.004,0.002,0.016,0.02,0.008,0.0,0.046,0.01,0.0,0.008,0.042,0.001,0.0,0.008,0.03,0.002,0.002,0.002,0.0,0.025,0.095,0.028,0.073,0.054,0.005,0.001,0.0,0.053,0.01,0.005,0.061,0.0,0.001,0.046,0.001,0.011,0.025,0.036,0.0,0.08,0.038,0.0,0.108,0.011,0.0,0.0,0.001,0.001,0.008
2010-2019,0.039,0.007,0.0,0.016,0.059,0.007,0.005,0.076,0.005,0.0,0.006,0.118,0.005,0.0,0.003,0.015,0.012,0.001,0.001,0.0,0.012,0.072,0.031,0.066,0.039,0.0,0.002,0.0,0.051,0.002,0.006,0.068,0.0,0.0,0.023,0.002,0.001,0.032,0.023,0.0,0.069,0.029,0.001,0.072,0.01,0.0,0.0,0.007,0.0,0.006
2020-2029,0.219,0.031,0.0,0.062,0.0,0.0,0.0,0.094,0.0,0.0,0.0,0.062,0.0,0.0,0.031,0.0,0.031,0.0,0.0,0.0,0.0,0.0,0.031,0.0,0.031,0.0,0.031,0.0,0.0,0.0,0.0,0.031,0.0,0.0,0.094,0.0,0.0,0.0,0.0,0.0,0.188,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total,0.028,0.009,0.035,0.039,0.009,0.121,0.001,0.024,0.016,0.003,0.046,0.024,0.01,0.01,0.005,0.009,0.006,0.007,0.029,0.0,0.016,0.023,0.012,0.017,0.044,0.019,0.009,0.029,0.014,0.024,0.063,0.034,0.002,0.012,0.022,0.007,0.024,0.007,0.008,0.041,0.039,0.015,0.007,0.025,0.032,0.009,0.011,0.001,0.0,0.005
