,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1930-1939,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1959,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1960-1969,69,54,46,7,2,0,40,22,32,62,1,0,0,2,0,67,27,0,13,0,11,20,10,1,18,19,19,0,0,2,14,1,0,10,0,11,0,6,36,19,8,6,0,0,11,3,0,0,0,0
1970-1979,122,135,100,4,2,2,73,63,61,97,2,0,9,12,1,50,61,5,49,5,31,44,58,6,18,16,31,1,1,6,42,1,0,29,2,25,1,8,11,11,5,22,1,0,3,8,0,5,1,0
1980-1989,131,103,105,16,19,1,90,91,91,61,14,2,11,18,3,37,40,10,59,20,49,46,42,22,28,20,32,9,1,3,35,2,12,28,0,25,3,9,5,5,9,18,5,9,7,4,2,1,0,1
1990-1999,72,38,60,43,50,14,43,36,22,16,54,34,38,40,17,25,30,28,16,35,10,6,23,27,17,18,21,12,6,14,15,9,19,9,5,13,5,13,2,13,22,1,7,3,7,2,5,3,0,1
2000-2009,4,0,2,79,90,35,9,13,4,2,51,61,67,45,38,7,8,44,1,38,0,0,8,25,7,9,1,30,17,32,0,21,23,0,17,2,21,7,1,1,3,0,2,7,0,0,1,0,0,1
2010-2019,6,0,1,74,74,121,1,16,0,0,70,68,71,40,78,6,5,52,0,24,0,0,2,15,7,10,5,24,60,30,0,33,32,1,40,1,12,6,2,2,7,0,12,3,0,0,7,5,0,0
2020-2029,0,0,0,0,0,2,0,2,0,0,1,0,6,1,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,1,0,7,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0
Total,405,331,314,223,237,175,256,244,210,239,194,165,202,159,140,193,171,139,138,125,101,116,144,96,100,94,109,76,85,89,106,67,87,77,71,77,43,49,57,52,55,48,28,23,28,17,15,14,1,3
