,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,0.038,0.012,0.002,0.006,0.002,0.044,0.002,0.01,0.05,0.019,0.045,0.018,0.004,0.002,0.007,0.012,0.011,0.017,0.003,0.053,0.031,0.013,0.002,0.052,0.035,0.009,0.01,0.005,0.009,0.002,0.014,0.013,0.03,0.002,0.003,0.004,0.013,0.013,0.032,0.017,0.008,0.012,0.004,0.005,0.069,0.006,0.209,0.004,0.006,0.013
1930-1939,0.041,0.014,0.002,0.009,0.003,0.046,0.001,0.009,0.04,0.019,0.051,0.016,0.004,0.001,0.006,0.013,0.013,0.018,0.004,0.05,0.032,0.013,0.003,0.075,0.038,0.011,0.008,0.005,0.012,0.003,0.021,0.014,0.027,0.002,0.004,0.005,0.015,0.014,0.031,0.019,0.008,0.012,0.005,0.004,0.071,0.006,0.159,0.003,0.006,0.014
1940-1949,0.052,0.014,0.002,0.008,0.004,0.049,0.002,0.014,0.025,0.024,0.046,0.018,0.006,0.002,0.006,0.017,0.014,0.021,0.003,0.023,0.039,0.01,0.003,0.063,0.04,0.015,0.008,0.006,0.014,0.005,0.03,0.015,0.027,0.002,0.004,0.005,0.019,0.013,0.034,0.02,0.008,0.014,0.005,0.006,0.069,0.007,0.14,0.005,0.007,0.017
1950-1959,0.055,0.018,0.003,0.006,0.004,0.053,0.002,0.02,0.019,0.028,0.05,0.021,0.008,0.003,0.006,0.018,0.017,0.021,0.004,0.019,0.048,0.015,0.004,0.029,0.048,0.016,0.01,0.007,0.015,0.005,0.043,0.018,0.03,0.002,0.004,0.005,0.023,0.015,0.022,0.024,0.009,0.011,0.011,0.006,0.072,0.007,0.094,0.004,0.007,0.02
1960-1969,0.043,0.021,0.007,0.004,0.006,0.046,0.002,0.034,0.011,0.028,0.035,0.019,0.016,0.005,0.006,0.021,0.022,0.022,0.005,0.008,0.046,0.013,0.005,0.018,0.051,0.024,0.01,0.011,0.024,0.012,0.029,0.022,0.03,0.004,0.005,0.009,0.04,0.019,0.018,0.025,0.012,0.013,0.021,0.007,0.062,0.012,0.055,0.006,0.007,0.028
1970-1979,0.021,0.024,0.01,0.004,0.009,0.038,0.002,0.034,0.006,0.027,0.023,0.017,0.021,0.012,0.006,0.018,0.029,0.022,0.007,0.005,0.051,0.014,0.01,0.011,0.059,0.026,0.01,0.016,0.024,0.01,0.023,0.026,0.033,0.01,0.008,0.011,0.047,0.025,0.016,0.03,0.011,0.015,0.02,0.008,0.055,0.019,0.03,0.01,0.006,0.031
1980-1989,0.014,0.03,0.011,0.003,0.015,0.031,0.001,0.023,0.004,0.022,0.012,0.017,0.015,0.012,0.009,0.024,0.029,0.02,0.01,0.003,0.053,0.013,0.021,0.009,0.061,0.028,0.009,0.023,0.016,0.009,0.024,0.025,0.034,0.013,0.013,0.016,0.046,0.037,0.014,0.034,0.012,0.013,0.025,0.006,0.053,0.019,0.019,0.014,0.006,0.032
1990-1999,0.01,0.03,0.02,0.001,0.017,0.031,0.001,0.012,0.003,0.02,0.009,0.015,0.008,0.015,0.005,0.027,0.02,0.021,0.013,0.002,0.055,0.011,0.024,0.009,0.075,0.026,0.007,0.034,0.019,0.007,0.013,0.024,0.037,0.01,0.016,0.021,0.035,0.061,0.011,0.039,0.012,0.014,0.022,0.003,0.052,0.015,0.013,0.02,0.005,0.028
2000-2009,0.008,0.031,0.017,0.001,0.026,0.022,0.001,0.009,0.002,0.014,0.007,0.014,0.008,0.005,0.005,0.022,0.013,0.02,0.03,0.002,0.049,0.006,0.024,0.006,0.076,0.019,0.006,0.054,0.014,0.006,0.011,0.023,0.038,0.015,0.019,0.027,0.03,0.098,0.008,0.037,0.012,0.01,0.016,0.002,0.049,0.014,0.011,0.031,0.004,0.029
2010-2019,0.008,0.028,0.012,0.002,0.028,0.018,0.001,0.007,0.002,0.013,0.006,0.015,0.007,0.003,0.006,0.024,0.012,0.022,0.033,0.002,0.044,0.005,0.015,0.008,0.065,0.02,0.006,0.065,0.011,0.006,0.011,0.022,0.037,0.013,0.035,0.036,0.025,0.106,0.007,0.038,0.013,0.01,0.007,0.002,0.044,0.012,0.01,0.047,0.003,0.027
2020-2029,0.007,0.02,0.006,0.001,0.052,0.021,0.0,0.005,0.002,0.006,0.004,0.015,0.009,0.002,0.003,0.042,0.015,0.022,0.025,0.002,0.042,0.003,0.013,0.01,0.051,0.02,0.006,0.051,0.017,0.008,0.015,0.013,0.039,0.013,0.03,0.042,0.031,0.093,0.008,0.042,0.015,0.005,0.002,0.004,0.029,0.01,0.011,0.09,0.003,0.022
Total,0.027,0.022,0.008,0.004,0.015,0.036,0.001,0.016,0.015,0.02,0.026,0.017,0.01,0.006,0.006,0.022,0.018,0.021,0.012,0.015,0.045,0.011,0.011,0.026,0.054,0.02,0.008,0.025,0.016,0.007,0.021,0.019,0.033,0.008,0.013,0.017,0.029,0.045,0.018,0.03,0.011,0.011,0.013,0.005,0.057,0.011,0.068,0.021,0.005,0.024
