,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,6802,2223,392,1153,451,7923,292,1773,9036,3453,8212,3193,750,277,1330,2153,1973,3071,609,9546,5559,2282,414,9396,6272,1694,1829,826,1710,409,2460,2297,5468,360,501,714,2394,2369,5792,3103,1379,2126,785,870,12475,1013,37818,717,1011,2369
1930-1939,8053,2662,486,1848,607,8928,257,1721,7833,3707,9890,3084,872,286,1158,2572,2481,3602,692,9799,6350,2618,579,14754,7425,2208,1501,918,2271,583,4023,2687,5334,378,748,935,2988,2726,6008,3781,1546,2279,1024,881,13837,1095,31147,660,1137,2823
1940-1949,12008,3241,477,1816,841,11299,428,3124,5668,5472,10710,4145,1407,357,1426,4021,3308,4904,763,5335,9042,2412,672,14481,9180,3490,1758,1357,3341,1168,6994,3570,6271,395,1006,1183,4446,3111,7777,4554,1915,3152,1078,1422,16020,1541,32252,1168,1608,4005
1950-1959,11915,3917,740,1206,875,11412,533,4367,4101,5954,10743,4472,1690,708,1371,3894,3620,4548,814,4203,10271,3228,769,6337,10256,3523,2087,1493,3333,1032,9184,3923,6449,487,919,1089,5022,3248,4777,5254,1909,2268,2340,1364,15487,1486,20238,883,1558,4376
1960-1969,15112,7352,2560,1491,2030,16007,841,11852,3863,9706,12285,6537,5585,1911,2149,7176,7767,7749,1920,2730,16033,4491,1655,6268,17876,8358,3601,3682,8425,4233,10266,7672,10570,1465,1891,3051,13850,6656,6183,8693,4292,4414,7435,2416,21756,4358,19356,1969,2479,9668
1970-1979,9280,10569,4307,1538,3793,16562,858,14680,2619,11485,9996,7294,8964,5120,2551,7796,12685,9613,3153,2252,22250,5993,4499,4956,25336,11124,4181,6721,10336,4367,9875,11031,14240,4519,3257,4937,20149,10924,6814,12881,4794,6303,8856,3509,23949,8258,12922,4351,2506,13362
1980-1989,5521,11860,4290,1116,6090,12634,536,9203,1781,8871,4792,6819,5887,4858,3545,9466,11514,7961,3853,1263,21457,5051,8500,3703,24612,11397,3547,9084,6407,3469,9521,10144,13659,5132,5069,6459,18546,14767,5675,13777,4690,5334,9904,2219,21172,7638,7817,5790,2360,12826
1990-1999,4059,12304,8027,561,7032,12684,466,4825,1248,8181,3488,6248,3406,6206,1912,11068,8027,8581,5375,1009,22119,4300,9756,3545,30372,10589,2682,13934,7585,2873,5186,9745,15205,4223,6544,8686,14254,24814,4268,15740,4759,5533,8828,1228,21149,5937,5349,8227,2003,11379
2000-2009,3621,13455,7272,363,11107,9668,491,3893,921,6189,2923,5955,3363,2078,2208,9696,5801,8914,12925,994,21511,2561,10369,2694,33276,8293,2813,23334,6054,2823,4731,9807,16395,6343,8072,11687,13051,42798,3460,16217,5218,4379,6999,1019,21230,5963,4617,13534,1675,12714
2010-2019,2687,9426,3900,513,9296,6188,314,2230,700,4428,1924,5108,2375,936,1911,8200,4040,7378,10971,769,14735,1808,5192,2589,21919,6637,2107,21902,3678,2097,3534,7500,12433,4466,11609,12143,8259,35630,2318,12650,4301,3187,2505,707,14774,3915,3204,15697,1146,9204
2020-2029,36,98,30,4,253,100,0,26,10,31,19,75,42,8,16,201,74,108,123,9,201,15,65,50,248,99,31,245,80,37,74,61,188,64,146,204,150,451,38,204,71,25,9,21,140,49,54,437,14,108
Total,79094,77107,32481,11609,42375,113405,5016,57694,37780,67477,74982,52930,34341,22745,19577,66243,61290,66429,41198,37909,149528,34759,42470,68773,186772,67412,26137,83496,53220,23091,65848,68437,106212,27832,39762,51088,103109,147494,53110,96854,34874,39000,49763,15656,181989,41253,174774,53433,17497,82834
