,0,1,2,3,4
1920-1929,0,0,0,5,4
1930-1939,0,1,1,6,2
1940-1949,0,0,0,1,0
1950-1959,0,2,0,5,2
1960-1969,23,344,181,212,260
1970-1979,41,610,547,293,442
1980-1989,168,708,844,449,529
1990-1999,518,389,428,422,334
2000-2009,940,139,110,386,214
2010-2019,1618,110,119,337,218
2020-2029,45,3,3,8,8
Total,3353,2306,2233,2124,2013
