,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1920-1929,1062,544,3,7,3,6,14,426,433,304,2,2,7,5,9,23,3,123,2,12
1930-1939,1058,1185,1,7,5,1,19,501,440,391,5,5,2,2,21,26,5,139,10,20
1940-1949,1069,1202,34,25,17,23,28,371,328,332,25,16,15,20,77,30,11,106,49,31
1950-1959,898,1084,31,41,24,7,58,348,438,415,30,22,19,25,108,39,14,103,50,55
1960-1969,956,1013,167,220,158,195,206,479,457,530,194,153,127,146,240,145,88,149,129,111
1970-1979,599,574,494,509,403,494,430,287,257,275,407,336,324,313,342,261,211,130,185,113
1980-1989,295,333,464,398,396,395,331,113,144,149,452,325,269,289,255,228,163,79,118,68
1990-1999,130,151,539,414,420,407,383,88,89,91,396,356,291,261,203,192,177,75,121,55
2000-2009,89,99,763,449,488,396,393,49,49,62,360,405,290,261,186,223,197,64,86,50
2010-2019,49,109,669,389,380,294,342,19,19,35,311,298,246,204,154,173,166,43,80,45
2020-2029,0,0,14,2,10,4,5,2,1,0,8,5,2,2,1,6,1,0,1,0
Total,6205,6294,3179,2461,2304,2222,2209,2683,2655,2584,2190,1923,1592,1528,1596,1346,1036,1011,831,560
