,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1920-1929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1930-1939,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960-1969,1,2,0,2,4,0,0,0,0,1,2,2,1,0,12,3,4,1,0,2
1970-1979,5,2,0,2,3,0,1,0,0,1,0,5,0,1,8,1,0,1,1,1
1980-1989,6,6,0,19,5,0,3,0,1,3,4,5,1,0,16,4,4,0,2,1
1990-1999,40,28,0,36,8,1,3,4,1,8,18,15,7,7,14,24,8,6,2,10
2000-2009,57,47,0,39,1,1,0,6,1,12,11,1,7,11,8,11,15,2,4,20
2010-2019,87,59,0,41,3,2,1,19,1,6,27,2,13,4,9,6,16,0,0,6
2020-2029,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Total,197,145,0,141,25,4,8,29,4,31,63,30,29,23,67,50,47,11,9,41
