,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1920-1929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1930-1939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1959,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1960-1969,0,0,1,0,7,1,0,0,0,2,2,6,1,0,0,12,0,0,1,3
1970-1979,2,1,0,1,1,0,1,1,0,2,2,0,0,0,4,0,1,0,0,0
1980-1989,4,6,0,8,5,0,1,0,0,2,2,6,3,1,2,9,1,2,1,3
1990-1999,18,16,0,18,3,0,1,0,1,8,5,2,3,3,5,11,5,0,1,2
2000-2009,18,25,0,20,0,0,0,8,0,3,9,1,0,0,5,5,5,1,2,7
2010-2019,54,34,0,23,0,0,0,3,0,1,9,0,2,4,1,6,7,1,0,4
2020-2029,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Total,97,83,1,70,16,1,3,15,1,18,29,15,9,8,18,43,19,5,5,19
