,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,1688,507,123,277,131,1955,62,485,2240,949,1767,786,179,53,229,461,449,680,150,2224,1365,497,86,1766,1360,313,466,206,341,94,646,536,1199,94,92,160,504,597,1535,743,349,585,217,202,2807,247,8683,192,172,562
1930-1939,2195,845,132,534,169,2790,106,499,2331,1249,2956,986,242,67,488,793,738,970,174,3656,1879,803,200,4901,2263,654,510,253,604,152,1326,726,1530,135,199,229,941,865,1977,1116,473,547,319,250,4564,297,8276,212,287,808
1940-1949,3070,872,146,457,165,2674,80,742,1685,1433,2523,1003,300,96,353,1052,908,1317,200,1548,2236,634,213,4305,2251,866,518,327,748,367,2028,961,1596,121,265,298,1132,795,1700,1153,440,604,263,315,4087,482,8085,296,345,1032
1950-1959,2542,757,196,214,147,2160,86,1099,751,1158,2138,923,341,141,153,672,827,949,116,988,2040,783,131,1225,2125,713,474,286,543,187,1760,792,1275,93,182,219,1050,734,645,996,396,448,613,258,2851,286,3966,198,311,995
1960-1969,3617,1507,589,379,460,2938,139,2841,815,1912,2356,1370,1290,307,389,1307,2101,1905,362,656,3489,909,406,1316,3938,1621,691,786,1415,883,2150,1831,2180,228,388,650,2839,1429,1429,1832,822,992,1895,569,5116,923,3791,450,467,2011
1970-1979,2082,2358,855,304,945,3235,254,3244,460,2642,1762,1626,2189,910,445,1581,2923,1839,807,545,4676,1330,1211,1084,5308,2419,947,1561,1836,692,1871,2250,2700,889,686,1192,4395,2285,1219,2845,1033,1335,2048,602,4642,1626,2402,800,544,2717
1980-1989,948,1712,518,212,827,1679,98,1278,283,1625,802,1090,793,602,407,1218,2111,1216,710,190,3136,844,1299,745,3927,1231,496,1507,567,713,1598,1442,2188,864,661,1231,3238,2114,783,1957,784,878,1577,345,2890,1277,1159,588,347,1948
1990-1999,711,2294,1638,84,1318,2248,83,865,284,1252,552,1221,652,932,355,1851,1399,1625,898,190,4311,878,1914,553,5628,1867,581,2271,1333,424,881,1633,2672,429,1090,1346,2342,4399,702,2665,858,1088,1189,246,4134,991,1013,1303,266,2170
2000-2009,680,2506,1270,54,2726,1895,96,549,194,1038,454,981,575,436,386,1458,976,1458,2771,172,4071,490,1908,378,5935,1765,573,4530,997,356,776,1618,3093,1218,1377,2281,2461,8055,623,3038,895,969,1177,226,3911,1324,857,2586,271,2325
2010-2019,516,1852,783,88,1985,1139,50,432,129,956,344,1136,507,138,339,1393,675,1303,2520,162,2419,393,1024,366,4037,1114,374,5156,595,259,582,1423,1971,818,2242,2041,1509,7015,403,2184,789,647,501,139,2753,991,645,2401,224,1601
2020-2029,0,10,4,0,18,1,0,0,1,3,1,9,0,0,0,8,3,0,1,0,11,0,0,0,9,2,0,1,0,0,1,5,2,2,0,1,34,8,1,1,4,3,1,0,3,1,0,28,2,5
Total,18049,15220,6254,2603,8891,22714,1054,12034,9173,14217,15655,11131,7068,3682,3544,11794,13110,13262,8709,10331,29633,7561,8392,16639,36781,12565,5630,16884,8979,4127,13619,13217,20406,4891,7182,9648,20445,28296,11017,18530,6843,8096,9800,3152,37758,8445,38877,9054,3236,16174
