,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,0.044,0.016,0.002,0.006,0.002,0.031,0.002,0.01,0.048,0.013,0.048,0.011,0.004,0.001,0.004,0.016,0.014,0.012,0.001,0.032,0.033,0.02,0.005,0.086,0.038,0.019,0.011,0.004,0.008,0.003,0.012,0.015,0.032,0.002,0.005,0.003,0.009,0.012,0.028,0.024,0.007,0.008,0.003,0.004,0.074,0.009,0.19,0.002,0.005,0.008
1930-1939,0.04,0.013,0.001,0.008,0.003,0.052,0.001,0.012,0.041,0.022,0.043,0.024,0.005,0.003,0.004,0.01,0.015,0.023,0.003,0.022,0.031,0.016,0.003,0.051,0.034,0.009,0.009,0.005,0.011,0.004,0.024,0.013,0.036,0.001,0.006,0.004,0.017,0.01,0.039,0.021,0.008,0.023,0.006,0.006,0.066,0.005,0.178,0.002,0.007,0.011
1940-1949,0.079,0.012,0.004,0.009,0.003,0.056,0.002,0.015,0.028,0.018,0.043,0.025,0.007,0.002,0.003,0.012,0.014,0.023,0.003,0.026,0.036,0.012,0.003,0.069,0.039,0.016,0.009,0.007,0.015,0.003,0.03,0.015,0.026,0.002,0.003,0.006,0.018,0.01,0.022,0.018,0.007,0.008,0.003,0.007,0.058,0.005,0.138,0.003,0.006,0.02
1950-1959,0.065,0.022,0.002,0.006,0.003,0.049,0.002,0.014,0.019,0.029,0.052,0.02,0.009,0.006,0.003,0.017,0.017,0.02,0.003,0.02,0.042,0.017,0.004,0.028,0.049,0.014,0.009,0.006,0.015,0.007,0.043,0.018,0.022,0.002,0.003,0.005,0.027,0.016,0.023,0.025,0.008,0.011,0.013,0.009,0.069,0.009,0.09,0.003,0.009,0.023
1960-1969,0.042,0.022,0.007,0.005,0.005,0.044,0.005,0.037,0.013,0.022,0.038,0.023,0.016,0.007,0.008,0.02,0.019,0.019,0.005,0.007,0.044,0.013,0.005,0.017,0.053,0.024,0.014,0.012,0.026,0.013,0.034,0.023,0.026,0.005,0.006,0.01,0.036,0.018,0.02,0.024,0.013,0.011,0.016,0.006,0.054,0.012,0.06,0.006,0.007,0.026
1970-1979,0.02,0.025,0.012,0.005,0.006,0.034,0.002,0.038,0.005,0.026,0.025,0.016,0.018,0.013,0.005,0.017,0.03,0.021,0.009,0.006,0.047,0.016,0.01,0.009,0.054,0.026,0.014,0.02,0.024,0.01,0.029,0.023,0.03,0.01,0.007,0.011,0.047,0.024,0.017,0.032,0.01,0.018,0.021,0.006,0.054,0.019,0.032,0.01,0.007,0.031
1980-1989,0.017,0.028,0.009,0.002,0.018,0.029,0.001,0.024,0.006,0.023,0.012,0.019,0.016,0.015,0.01,0.021,0.032,0.02,0.008,0.002,0.049,0.017,0.024,0.008,0.057,0.031,0.008,0.028,0.014,0.009,0.024,0.025,0.033,0.008,0.013,0.015,0.048,0.033,0.013,0.037,0.012,0.013,0.024,0.006,0.052,0.019,0.019,0.012,0.006,0.031
1990-1999,0.01,0.034,0.016,0.001,0.018,0.03,0.001,0.012,0.002,0.021,0.009,0.017,0.01,0.022,0.003,0.027,0.023,0.02,0.015,0.003,0.053,0.009,0.023,0.007,0.067,0.031,0.008,0.037,0.016,0.007,0.012,0.025,0.036,0.007,0.015,0.021,0.038,0.057,0.011,0.045,0.008,0.015,0.019,0.003,0.05,0.018,0.014,0.023,0.005,0.025
2000-2009,0.009,0.034,0.015,0.001,0.026,0.021,0.001,0.012,0.001,0.013,0.007,0.013,0.008,0.005,0.004,0.021,0.016,0.021,0.028,0.002,0.048,0.006,0.027,0.005,0.073,0.019,0.008,0.05,0.014,0.007,0.011,0.02,0.042,0.023,0.015,0.028,0.033,0.097,0.008,0.034,0.013,0.012,0.016,0.002,0.053,0.009,0.012,0.028,0.004,0.028
2010-2019,0.008,0.025,0.007,0.0,0.023,0.016,0.001,0.006,0.001,0.014,0.005,0.011,0.01,0.002,0.005,0.027,0.014,0.026,0.025,0.001,0.047,0.003,0.017,0.005,0.049,0.02,0.006,0.058,0.011,0.007,0.011,0.024,0.044,0.01,0.057,0.034,0.03,0.116,0.007,0.034,0.014,0.012,0.007,0.002,0.043,0.009,0.011,0.056,0.003,0.026
2020-2029,0.003,0.031,0.008,0.0,0.098,0.026,0.0,0.003,0.0,0.013,0.013,0.008,0.01,0.0,0.0,0.028,0.015,0.005,0.041,0.0,0.059,0.0,0.0,0.01,0.008,0.034,0.0,0.07,0.01,0.003,0.07,0.021,0.003,0.031,0.003,0.034,0.008,0.046,0.005,0.067,0.013,0.005,0.0,0.0,0.049,0.008,0.0,0.098,0.01,0.036
Total,0.031,0.024,0.008,0.004,0.019,0.035,0.002,0.017,0.015,0.019,0.027,0.017,0.01,0.007,0.005,0.02,0.019,0.019,0.013,0.011,0.044,0.012,0.011,0.027,0.047,0.022,0.009,0.027,0.015,0.007,0.027,0.02,0.03,0.009,0.012,0.015,0.028,0.04,0.018,0.033,0.01,0.012,0.012,0.005,0.056,0.011,0.068,0.022,0.006,0.024
