,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,0.011,0.004,0.009,0.001,0.046,0.01,0.037,0.003,0.048,0.045,0.014,0.005,0.01,0.007,0.006,0.018,0.202,0.002,0.013,0.002,0.002,0.019,0.013,0.012,0.029,0.06,0.014,0.002,0.006,0.032,0.038,0.003,0.012,0.004,0.074,0.012,0.029,0.005,0.008,0.01,0.017,0.001,0.054,0.004,0.004,0.008,0.014,0.007,0.006,0.006
1930-1939,0.014,0.004,0.011,0.001,0.046,0.018,0.039,0.002,0.057,0.041,0.016,0.005,0.007,0.008,0.003,0.013,0.161,0.003,0.012,0.003,0.003,0.019,0.017,0.015,0.031,0.081,0.013,0.004,0.006,0.026,0.042,0.003,0.011,0.005,0.071,0.013,0.031,0.005,0.007,0.013,0.018,0.001,0.043,0.003,0.005,0.01,0.015,0.006,0.005,0.012
1940-1949,0.019,0.003,0.014,0.002,0.044,0.031,0.041,0.002,0.048,0.025,0.02,0.004,0.006,0.008,0.006,0.018,0.138,0.005,0.015,0.004,0.004,0.019,0.024,0.016,0.044,0.052,0.016,0.002,0.005,0.029,0.046,0.002,0.012,0.006,0.074,0.019,0.045,0.005,0.014,0.011,0.019,0.001,0.025,0.005,0.005,0.016,0.015,0.005,0.008,0.007
1950-1959,0.015,0.005,0.016,0.003,0.05,0.05,0.047,0.002,0.054,0.022,0.022,0.008,0.008,0.008,0.007,0.021,0.085,0.005,0.014,0.005,0.005,0.02,0.031,0.02,0.049,0.03,0.018,0.002,0.007,0.032,0.052,0.004,0.016,0.006,0.078,0.01,0.02,0.005,0.019,0.014,0.027,0.003,0.017,0.003,0.008,0.02,0.019,0.006,0.007,0.005
1960-1969,0.024,0.005,0.024,0.001,0.047,0.035,0.053,0.002,0.036,0.011,0.041,0.02,0.008,0.011,0.006,0.019,0.059,0.005,0.019,0.013,0.006,0.023,0.028,0.021,0.046,0.023,0.023,0.008,0.01,0.03,0.038,0.005,0.02,0.011,0.065,0.014,0.014,0.009,0.03,0.014,0.026,0.005,0.007,0.005,0.016,0.021,0.028,0.006,0.007,0.003
1970-1979,0.033,0.006,0.026,0.001,0.04,0.021,0.054,0.011,0.025,0.008,0.049,0.021,0.007,0.009,0.009,0.017,0.029,0.009,0.024,0.01,0.008,0.023,0.026,0.028,0.055,0.011,0.024,0.009,0.019,0.033,0.022,0.008,0.021,0.015,0.052,0.014,0.018,0.012,0.032,0.014,0.033,0.012,0.004,0.008,0.017,0.021,0.032,0.006,0.006,0.004
1980-1989,0.032,0.007,0.029,0.001,0.031,0.031,0.057,0.008,0.012,0.005,0.047,0.027,0.005,0.012,0.006,0.018,0.019,0.013,0.037,0.009,0.014,0.02,0.023,0.026,0.054,0.01,0.031,0.012,0.023,0.028,0.014,0.023,0.013,0.023,0.052,0.014,0.016,0.016,0.023,0.014,0.035,0.012,0.003,0.013,0.016,0.021,0.028,0.007,0.007,0.003
1990-1999,0.02,0.014,0.026,0.001,0.028,0.012,0.077,0.014,0.008,0.002,0.033,0.023,0.006,0.01,0.003,0.016,0.012,0.019,0.065,0.006,0.019,0.021,0.021,0.024,0.049,0.007,0.028,0.025,0.017,0.037,0.009,0.024,0.017,0.042,0.05,0.012,0.013,0.021,0.011,0.011,0.041,0.013,0.002,0.021,0.008,0.024,0.025,0.004,0.005,0.002
2000-2009,0.016,0.025,0.021,0.001,0.022,0.011,0.077,0.01,0.006,0.002,0.031,0.016,0.006,0.012,0.002,0.018,0.01,0.017,0.097,0.006,0.032,0.019,0.017,0.022,0.045,0.006,0.03,0.017,0.015,0.039,0.009,0.022,0.011,0.057,0.048,0.009,0.008,0.027,0.01,0.007,0.037,0.005,0.002,0.031,0.01,0.023,0.028,0.004,0.004,0.001
2010-2019,0.014,0.035,0.026,0.0,0.017,0.011,0.062,0.014,0.006,0.003,0.024,0.006,0.008,0.011,0.002,0.015,0.009,0.035,0.103,0.007,0.027,0.022,0.012,0.025,0.042,0.007,0.028,0.014,0.012,0.036,0.007,0.016,0.009,0.075,0.037,0.01,0.009,0.031,0.009,0.006,0.042,0.003,0.003,0.046,0.007,0.021,0.027,0.005,0.003,0.002
2020-2029,0.011,0.017,0.028,0.0,0.012,0.01,0.062,0.014,0.003,0.003,0.016,0.0,0.011,0.018,0.004,0.005,0.013,0.023,0.1,0.01,0.039,0.023,0.006,0.016,0.04,0.02,0.008,0.011,0.007,0.04,0.001,0.003,0.012,0.086,0.023,0.007,0.003,0.03,0.01,0.012,0.048,0.007,0.001,0.095,0.005,0.072,0.012,0.003,0.002,0.001
Total,0.019,0.011,0.021,0.001,0.035,0.022,0.055,0.008,0.028,0.015,0.028,0.012,0.007,0.01,0.005,0.016,0.067,0.012,0.045,0.007,0.015,0.021,0.02,0.021,0.044,0.028,0.021,0.01,0.011,0.033,0.025,0.01,0.014,0.03,0.057,0.012,0.019,0.015,0.016,0.011,0.031,0.006,0.015,0.021,0.009,0.023,0.022,0.005,0.005,0.004
