,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,0.04,0.012,0.003,0.007,0.003,0.047,0.001,0.012,0.053,0.023,0.042,0.019,0.004,0.001,0.005,0.011,0.011,0.016,0.004,0.053,0.032,0.012,0.002,0.042,0.032,0.007,0.011,0.005,0.008,0.002,0.015,0.013,0.029,0.002,0.002,0.004,0.012,0.014,0.037,0.018,0.008,0.014,0.005,0.005,0.067,0.006,0.207,0.005,0.004,0.013
1930-1939,0.037,0.014,0.002,0.009,0.003,0.047,0.002,0.008,0.039,0.021,0.05,0.017,0.004,0.001,0.008,0.013,0.012,0.016,0.003,0.062,0.032,0.014,0.003,0.083,0.038,0.011,0.009,0.004,0.01,0.003,0.022,0.012,0.026,0.002,0.003,0.004,0.016,0.015,0.033,0.019,0.008,0.009,0.005,0.004,0.077,0.005,0.14,0.004,0.005,0.014
1940-1949,0.052,0.015,0.002,0.008,0.003,0.045,0.001,0.013,0.029,0.024,0.043,0.017,0.005,0.002,0.006,0.018,0.015,0.022,0.003,0.026,0.038,0.011,0.004,0.073,0.038,0.015,0.009,0.006,0.013,0.006,0.034,0.016,0.027,0.002,0.004,0.005,0.019,0.013,0.029,0.02,0.007,0.01,0.004,0.005,0.069,0.008,0.137,0.005,0.006,0.017
1950-1959,0.059,0.018,0.005,0.005,0.003,0.05,0.002,0.026,0.017,0.027,0.05,0.021,0.008,0.003,0.004,0.016,0.019,0.022,0.003,0.023,0.048,0.018,0.003,0.029,0.049,0.017,0.011,0.007,0.013,0.004,0.041,0.018,0.03,0.002,0.004,0.005,0.024,0.017,0.015,0.023,0.009,0.01,0.014,0.006,0.066,0.007,0.092,0.005,0.007,0.023
1960-1969,0.048,0.02,0.008,0.005,0.006,0.039,0.002,0.038,0.011,0.026,0.032,0.018,0.017,0.004,0.005,0.017,0.028,0.026,0.005,0.009,0.047,0.012,0.005,0.018,0.053,0.022,0.009,0.011,0.019,0.012,0.029,0.025,0.029,0.003,0.005,0.009,0.038,0.019,0.019,0.025,0.011,0.013,0.025,0.008,0.069,0.012,0.051,0.006,0.006,0.027
1970-1979,0.023,0.026,0.009,0.003,0.01,0.036,0.003,0.036,0.005,0.029,0.02,0.018,0.024,0.01,0.005,0.018,0.032,0.02,0.009,0.006,0.052,0.015,0.013,0.012,0.059,0.027,0.011,0.017,0.02,0.008,0.021,0.025,0.03,0.01,0.008,0.013,0.049,0.025,0.014,0.032,0.011,0.015,0.023,0.007,0.051,0.018,0.027,0.009,0.006,0.03
1980-1989,0.016,0.028,0.009,0.003,0.014,0.028,0.002,0.021,0.005,0.027,0.013,0.018,0.013,0.01,0.007,0.02,0.035,0.02,0.012,0.003,0.052,0.014,0.021,0.012,0.065,0.02,0.008,0.025,0.009,0.012,0.026,0.024,0.036,0.014,0.011,0.02,0.053,0.035,0.013,0.032,0.013,0.014,0.026,0.006,0.048,0.021,0.019,0.01,0.006,0.032
1990-1999,0.01,0.032,0.023,0.001,0.018,0.031,0.001,0.012,0.004,0.017,0.008,0.017,0.009,0.013,0.005,0.026,0.02,0.023,0.013,0.003,0.06,0.012,0.027,0.008,0.079,0.026,0.008,0.032,0.019,0.006,0.012,0.023,0.037,0.006,0.015,0.019,0.033,0.061,0.01,0.037,0.012,0.015,0.017,0.003,0.058,0.014,0.014,0.018,0.004,0.03
2000-2009,0.008,0.031,0.016,0.001,0.034,0.023,0.001,0.007,0.002,0.013,0.006,0.012,0.007,0.005,0.005,0.018,0.012,0.018,0.034,0.002,0.05,0.006,0.024,0.005,0.073,0.022,0.007,0.056,0.012,0.004,0.01,0.02,0.038,0.015,0.017,0.028,0.03,0.1,0.008,0.038,0.011,0.012,0.015,0.003,0.048,0.016,0.011,0.032,0.003,0.029
2010-2019,0.008,0.029,0.012,0.001,0.031,0.018,0.001,0.007,0.002,0.015,0.005,0.018,0.008,0.002,0.005,0.022,0.011,0.021,0.04,0.003,0.038,0.006,0.016,0.006,0.064,0.018,0.006,0.082,0.009,0.004,0.009,0.023,0.031,0.013,0.036,0.032,0.024,0.111,0.006,0.035,0.013,0.01,0.008,0.002,0.044,0.016,0.01,0.038,0.004,0.025
2020-2029,0.0,0.054,0.022,0.0,0.098,0.005,0.0,0.0,0.005,0.016,0.005,0.049,0.0,0.0,0.0,0.043,0.016,0.0,0.005,0.0,0.06,0.0,0.0,0.0,0.049,0.011,0.0,0.005,0.0,0.0,0.005,0.027,0.011,0.011,0.0,0.005,0.185,0.043,0.005,0.005,0.022,0.016,0.005,0.0,0.016,0.005,0.0,0.152,0.011,0.027
Total,0.028,0.024,0.01,0.004,0.014,0.035,0.002,0.019,0.014,0.022,0.024,0.017,0.011,0.006,0.005,0.018,0.02,0.021,0.014,0.016,0.046,0.012,0.013,0.026,0.057,0.019,0.009,0.026,0.014,0.006,0.021,0.021,0.032,0.008,0.011,0.015,0.032,0.044,0.017,0.029,0.011,0.013,0.015,0.005,0.059,0.013,0.06,0.014,0.005,0.025
