,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,1311,491,63,206,73,1600,40,286,1568,463,1668,629,148,48,234,285,367,644,122,1875,986,359,102,2064,1293,298,350,154,409,72,352,419,1101,106,65,162,485,454,995,603,246,406,186,192,2546,194,6988,138,200,497
1930-1939,1969,627,173,565,149,2163,63,340,1936,809,2673,598,213,45,265,458,635,909,175,2023,1438,608,120,3778,1844,494,338,244,524,150,834,705,1235,76,160,237,754,563,1461,861,379,617,225,163,3302,265,7532,158,245,691
1940-1949,1806,622,61,290,156,1745,89,543,991,951,1907,694,193,54,207,623,736,732,113,991,1719,422,83,2036,1621,539,253,225,468,154,1205,636,1139,60,186,194,791,605,1758,740,297,745,163,217,2925,208,5434,189,302,586
1950-1959,2291,794,94,232,200,2210,148,834,964,1354,2350,906,339,112,282,891,669,897,205,754,2137,608,164,1315,2040,690,332,275,687,230,2178,875,1398,97,237,200,949,622,860,1170,357,457,333,298,3420,307,3727,150,312,830
1960-1969,2409,1423,514,214,380,2924,81,1903,684,1735,2277,1222,975,286,385,1338,1474,1437,295,420,2859,884,288,1419,3300,1479,518,696,1240,839,2219,1291,1851,131,341,587,2568,1215,874,1600,701,863,1269,374,4058,657,3679,318,469,1734
1970-1979,1612,1765,678,281,619,2970,107,2373,564,1925,1856,1266,1237,899,469,1509,2417,1699,413,319,4055,1053,623,790,3994,1928,488,1115,1561,736,1547,2071,2460,844,677,846,3612,1757,1317,2410,652,1020,1524,678,3836,1426,2118,559,421,2372
1980-1989,965,2185,853,200,996,2147,102,1576,321,1578,869,1239,1152,872,505,1456,2262,1405,497,191,3780,1009,1612,716,3961,2025,345,1586,890,605,2188,1818,1985,590,881,1128,3284,2604,1146,2457,825,1008,1912,408,3622,1590,1327,890,458,1990
1990-1999,573,1868,1694,102,1282,1898,70,768,164,1388,515,1094,524,868,299,1576,1314,1380,967,160,3318,739,1580,443,5166,1772,409,2833,1165,435,797,1641,2511,952,1271,1404,2235,4328,884,2739,679,838,1558,212,3324,1128,816,1390,302,1686
2000-2009,511,1686,926,50,1782,1236,44,582,134,955,352,1013,536,267,196,1254,879,1052,1409,124,2513,378,1231,328,4263,1165,343,3183,590,347,619,1229,2171,559,972,1510,1709,5428,444,2078,649,509,892,89,2647,810,541,1733,215,1581
2010-2019,345,1359,669,75,1312,826,21,411,125,564,291,711,348,146,230,1008,663,1029,1651,125,2027,295,769,320,2943,1254,375,3596,426,335,527,1187,1709,653,1648,1503,1122,4902,418,1998,540,460,292,107,1771,562,452,2195,167,1273
2020-2029,1,8,11,1,41,12,0,10,3,6,3,5,5,7,3,75,11,24,18,1,42,12,3,21,64,29,11,89,12,10,10,17,42,15,24,31,17,104,3,50,19,7,0,4,24,7,13,99,2,12
Total,13793,12828,5736,2216,6990,19731,765,9626,7454,11728,14761,9377,5670,3604,3075,10473,11427,11208,5865,6983,24874,6367,6575,13230,30489,11673,3762,13996,7972,3913,12476,11889,17602,4083,6462,7802,17526,22582,10160,16706,5344,6930,8354,2742,31475,7154,32627,7819,3093,13252
