,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1930-1939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960-1969,65,46,65,6,15,191,9,141,7,129,114,48,134,24,7,86,109,56,28,41,147,51,45,68,263,159,14,42,110,60,144,89,117,21,19,30,254,60,124,71,52,11,101,31,196,79,143,10,32,98
1970-1979,778,1083,321,197,574,1595,97,1610,270,1038,899,752,1371,836,212,886,1476,955,396,185,2402,751,684,481,2605,1266,425,753,972,650,1011,1190,1778,297,317,526,2402,1208,650,1329,424,640,479,362,2207,737,1252,682,284,1414
1980-1989,694,1444,616,93,805,1187,60,1198,221,885,460,681,691,564,311,1534,1342,945,423,144,2270,419,907,382,2521,1400,402,930,558,285,961,1211,1373,422,648,707,2354,1488,600,1464,432,711,1383,225,2269,757,823,793,304,1406
1990-1999,504,1405,851,106,937,1704,77,553,186,1089,369,775,320,1409,253,1697,1237,1282,663,171,2469,528,1297,615,3336,1719,290,1719,754,342,766,1316,1845,489,919,1201,2132,2940,490,1858,667,770,717,127,2565,737,718,1105,318,1469
2000-2009,455,1715,734,72,1477,1187,68,516,130,713,418,683,447,185,337,1233,832,1171,1677,156,2840,310,1174,415,3872,1214,258,3485,417,459,625,1356,2044,835,1311,1480,1717,4658,623,2073,557,668,868,110,2495,920,603,2321,257,1620
2010-2019,335,1062,470,68,1373,581,41,262,71,444,166,576,232,107,258,1081,402,772,1174,132,1492,173,527,303,2688,644,181,2507,336,172,386,816,1189,648,817,1404,1209,3981,245,1499,442,368,310,96,1500,391,349,2114,133,991
2020-2029,0,11,7,1,22,1,0,4,0,0,1,14,0,0,0,10,0,7,17,0,11,0,0,0,39,7,0,26,8,0,0,0,17,16,7,0,17,44,12,7,0,0,2,0,10,19,0,33,0,8
Total,2831,6766,3064,543,5203,6446,352,4284,885,4298,2427,3529,3195,3125,1378,6527,5398,5188,4378,829,11631,2232,4634,2264,15324,6409,1570,9462,3155,1968,3893,5978,8363,2728,4038,5348,10085,14379,2744,8301,2574,3168,3860,951,11242,3640,3888,7058,1328,7006
